ID,ItemNo,Date,Shift,Station,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division
162,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 17:00:00,21,TS_LineLeader_1,TS-0001,2,2022-06-01 06:04:00,0,W-159846,,
163,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 13:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:06:00,60,W-159846,,
164,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 09:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:08:00,0,W-159846,,
165,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 20:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:10:00,0,W-159846,,
166,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 20:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:12:00,0,W-159846,,
167,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 11:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:14:00,0,W-159846,,
168,Items-BC-00797195-JP,2022-06-01,G,BC-0001,1900-01-01 09:00:00,164,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,60,W-718556,,
169,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 13:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,30,W-312828,,
170,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 14:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:04:00,30,W-312828,,
171,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 10:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:06:00,30,W-312828,,
172,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 14:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:08:00,60,W-312828,,
173,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 17:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:10:00,30,W-312828,,
174,Items-TS-06196662-JP,2022-06-01,G,TS-0001,1900-01-01 17:00:00,247,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,60,W-472795,,
175,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 15:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,60,W-320335,,
176,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 18:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:04:00,0,W-320335,,
177,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 17:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:06:00,30,W-320335,,
178,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 19:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:08:00,0,W-320335,,
179,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 15:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:10:00,30,W-320335,,
180,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 12:00:00,20,TS_LineLeader_1,TS-0001,2,2022-06-01 06:12:00,0,W-320335,,
181,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 10:00:00,20,TS_LineLeader_1,TS-0001,2,2022-06-01 06:14:00,30,W-320335,,
182,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 17:00:00,20,TS_LineLeader_1,TS-0001,2,2022-06-01 06:16:00,30,W-320335,,
183,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 12:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,60,W-321699,,
184,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 15:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,0,W-321699,,
185,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 13:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,0,W-321699,,
186,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 09:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,0,W-321699,,
187,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 15:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,30,W-321699,,
188,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 11:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:12:00,60,W-321699,,
189,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 09:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:14:00,0,W-321699,,
190,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 12:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:16:00,30,W-321699,,
191,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 14:00:00,26,EP_LineLeader_1,EP-0001,1,2022-06-01 06:18:00,30,W-321699,,
192,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 19:00:00,49,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,0,W-891903,,
193,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 17:00:00,50,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,30,W-891903,,
194,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 11:00:00,50,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,30,W-891903,,
195,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 10:00:00,50,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,30,W-891903,,
196,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 11:00:00,50,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,0,W-891903,,
197,Items-TS-06687352-US,2022-06-01,G,TS-0001,1900-01-01 10:00:00,83,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,0,W-152217,,
198,Items-TS-06687352-US,2022-06-01,G,TS-0001,1900-01-01 10:00:00,83,TS_LineLeader_1,TS-0001,2,2022-06-01 06:04:00,60,W-152217,,
199,Items-TS-06687352-US,2022-06-01,G,TS-0001,1900-01-01 10:00:00,84,TS_LineLeader_1,TS-0001,2,2022-06-01 06:06:00,30,W-152217,,
200,Items-TS-01948203-UK,2022-06-01,G,TS-0001,1900-01-01 17:00:00,43,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,0,W-982000,,
201,Items-TS-01948203-UK,2022-06-01,G,TS-0001,1900-01-01 11:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-01 06:04:00,30,W-982000,,
202,Items-TS-01948203-UK,2022-06-01,G,TS-0001,1900-01-01 12:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-01 06:06:00,60,W-982000,,
203,Items-TS-01948203-UK,2022-06-01,G,TS-0001,1900-01-01 14:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-01 06:08:00,60,W-982000,,
204,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 19:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,30,W-743803,,
205,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 14:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:04:00,0,W-743803,,
206,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 20:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:06:00,0,W-743803,,
207,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 20:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:08:00,30,W-743803,,
208,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 17:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:10:00,0,W-743803,,
209,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 15:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:12:00,0,W-743803,,
210,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 09:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:14:00,30,W-743803,,
211,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 13:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:16:00,0,W-743803,,
212,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 19:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-01 06:18:00,30,W-743803,,
213,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 10:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,30,W-422604,,
214,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 20:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,60,W-422604,,
215,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 17:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,0,W-422604,,
216,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 10:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,0,W-422604,,
217,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 12:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,30,W-422604,,
218,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 13:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:12:00,30,W-422604,,
219,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 19:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:02:00,30,W-881921,,
220,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 09:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:04:00,30,W-881921,,
221,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 13:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:06:00,30,W-881921,,
222,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 19:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:08:00,30,W-881921,,
223,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 13:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:10:00,30,W-881921,,
224,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 10:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:12:00,60,W-881921,,
225,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 18:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:14:00,30,W-881921,,
226,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 14:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:16:00,60,W-881921,,
227,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 16:00:00,28,SB_LineLeader_1,SB-0001,3,2022-06-01 06:18:00,0,W-881921,,
228,Items-TS-00223294-BR,2022-06-01,G,TS-0001,1900-01-01 16:00:00,176,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,0,W-682732,,
229,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 11:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,30,W-119391,,
230,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 14:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,0,W-119391,,
231,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 18:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,30,W-119391,,
232,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 17:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,0,W-119391,,
233,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 17:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,0,W-119391,,
234,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 11:00:00,41,EP_LineLeader_1,EP-0001,1,2022-06-01 06:12:00,0,W-119391,,
235,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 10:00:00,27,EE_LineLeader_1,EE-0001,4,2022-06-01 06:02:00,30,W-925170,,
236,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 15:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:04:00,0,W-925170,,
237,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 12:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:06:00,0,W-925170,,
238,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 12:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:08:00,30,W-925170,,
239,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 19:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:10:00,60,W-925170,,
240,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 16:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:12:00,0,W-925170,,
241,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 18:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:14:00,30,W-925170,,
242,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 09:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:16:00,60,W-925170,,
243,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 10:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,30,W-767892,,
244,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 19:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-01 06:04:00,60,W-767892,,
245,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 19:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-01 06:06:00,60,W-767892,,
246,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 18:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-01 06:08:00,30,W-767892,,
247,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 11:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-01 06:10:00,0,W-767892,,
248,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 18:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-01 06:12:00,30,W-767892,,
249,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 17:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-01 06:14:00,30,W-767892,,
250,Items-EP-02518400-IN,2022-06-01,G,EP-0001,1900-01-01 09:00:00,65,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,0,W-242223,,
251,Items-EP-02518400-IN,2022-06-01,G,EP-0001,1900-01-01 16:00:00,65,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,60,W-242223,,
252,Items-EP-02518400-IN,2022-06-01,G,EP-0001,1900-01-01 17:00:00,66,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,0,W-242223,,
253,Items-EP-00105503-JP,2022-06-01,G,EP-0001,1900-01-01 11:00:00,38,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,30,W-749695,,
254,Items-EP-00105503-JP,2022-06-01,G,EP-0001,1900-01-01 17:00:00,38,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,60,W-749695,,
255,Items-EP-00105503-JP,2022-06-01,G,EP-0001,1900-01-01 12:00:00,38,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,0,W-749695,,
256,Items-EP-00105503-JP,2022-06-01,G,EP-0001,1900-01-01 12:00:00,39,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,0,W-749695,,
257,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 19:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,60,W-843121,,
258,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 13:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:04:00,30,W-843121,,
259,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 20:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:06:00,0,W-843121,,
260,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 18:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:08:00,30,W-843121,,
261,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 18:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:10:00,0,W-843121,,
262,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 17:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:12:00,30,W-843121,,
263,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 15:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:14:00,0,W-843121,,
264,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 17:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-01 06:16:00,30,W-843121,,
265,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 19:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-01 06:18:00,0,W-843121,,
266,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 11:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-01 06:20:00,60,W-843121,,
267,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 15:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,60,W-172692,,
268,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 15:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,60,W-172692,,
269,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 13:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,30,W-172692,,
270,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 20:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,30,W-172692,,
271,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 13:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,0,W-172692,,
272,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 15:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:12:00,0,W-172692,,
273,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 09:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-01 06:02:00,0,W-58736,,
274,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 14:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-01 06:04:00,0,W-58736,,
275,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 12:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-01 06:06:00,0,W-58736,,
276,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 16:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:08:00,60,W-58736,,
277,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 15:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:10:00,60,W-58736,,
278,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 14:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:12:00,60,W-58736,,
279,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 17:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:14:00,0,W-58736,,
280,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 10:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:16:00,0,W-58736,,
281,Items-EE-01947410-JP,2022-06-01,G,EE-0001,1900-01-01 12:00:00,114,EE_LineLeader_1,EE-0001,4,2022-06-01 06:02:00,60,W-481213,,
282,Items-EE-01947410-JP,2022-06-01,G,EE-0001,1900-01-01 12:00:00,114,EE_LineLeader_1,EE-0001,4,2022-06-01 06:04:00,0,W-481213,,
283,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 19:00:00,56,EE_LineLeader_1,EE-0001,4,2022-06-01 06:02:00,30,W-34644,,
284,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 09:00:00,57,EE_LineLeader_1,EE-0001,4,2022-06-01 06:04:00,0,W-34644,,
285,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 11:00:00,57,EE_LineLeader_1,EE-0001,4,2022-06-01 06:06:00,60,W-34644,,
286,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 12:00:00,57,EE_LineLeader_1,EE-0001,4,2022-06-01 06:08:00,0,W-34644,,
287,Items-EP-04536209-JP,2022-06-01,G,EP-0001,1900-01-01 10:00:00,97,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,0,W-915027,,
288,Items-EP-04536209-JP,2022-06-01,G,EP-0001,1900-01-01 17:00:00,98,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,30,W-915027,,
289,Items-BC-00366822-IN,2022-06-02,G,BC-0001,1900-01-01 12:00:00,50,BC_LineLeader_1,BC-0001,5,2022-06-02 11:02:00,60,W-743552,,
290,Items-BC-00366822-IN,2022-06-02,G,BC-0001,1900-01-01 13:00:00,50,BC_LineLeader_1,BC-0001,5,2022-06-02 11:04:00,30,W-743552,,
291,Items-BC-00366822-IN,2022-06-02,G,BC-0001,1900-01-01 12:00:00,50,BC_LineLeader_1,BC-0001,5,2022-06-02 11:06:00,0,W-743552,,
292,Items-BC-00366822-IN,2022-06-02,G,BC-0001,1900-01-01 18:00:00,50,BC_LineLeader_1,BC-0001,5,2022-06-02 11:08:00,0,W-743552,,
293,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 13:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:02:00,30,W-389480,,
294,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 11:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:04:00,30,W-389480,,
295,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 18:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:06:00,0,W-389480,,
296,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 17:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:08:00,60,W-389480,,
297,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 19:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:10:00,0,W-389480,,
298,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 17:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:12:00,0,W-389480,,
299,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 18:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:14:00,30,W-389480,,
300,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 14:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:16:00,0,W-389480,,
301,Items-EP-07767398-CH,2022-06-02,G,EP-0001,1900-01-01 10:00:00,42,EP_LineLeader_1,EP-0001,1,2022-06-02 11:02:00,0,W-633743,,
302,Items-EP-07767398-CH,2022-06-02,G,EP-0001,1900-01-01 09:00:00,42,EP_LineLeader_1,EP-0001,1,2022-06-02 11:04:00,30,W-633743,,
303,Items-EP-07767398-CH,2022-06-02,G,EP-0001,1900-01-01 10:00:00,43,EP_LineLeader_1,EP-0001,1,2022-06-02 11:06:00,0,W-633743,,
304,Items-EP-07767398-CH,2022-06-02,G,EP-0001,1900-01-01 16:00:00,43,EP_LineLeader_1,EP-0001,1,2022-06-02 11:08:00,0,W-633743,,
305,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 14:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:02:00,0,W-646894,,
306,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 10:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:04:00,30,W-646894,,
307,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 12:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:06:00,0,W-646894,,
308,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 18:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:08:00,0,W-646894,,
309,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 12:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:10:00,0,W-646894,,
310,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 09:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:12:00,0,W-646894,,
311,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 17:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:14:00,30,W-646894,,
312,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 12:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:16:00,0,W-646894,,
313,Items-SB-04583531-US,2022-06-02,G,SB-0001,1900-01-01 18:00:00,247,SB_LineLeader_1,SB-0001,3,2022-06-02 11:02:00,60,W-710935,,
314,Items-EE-04264866-BR,2022-06-02,G,EE-0001,1900-01-01 15:00:00,194,EE_LineLeader_1,EE-0001,4,2022-06-02 11:02:00,0,W-899615,,
315,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 15:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-02 11:02:00,30,W-638302,,
316,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 12:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-02 11:04:00,0,W-638302,,
317,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 11:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-02 11:06:00,30,W-638302,,
318,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 12:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-02 11:08:00,0,W-638302,,
319,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 18:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-02 11:10:00,60,W-638302,,
320,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 16:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-02 11:12:00,0,W-638302,,
321,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 20:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-02 11:14:00,30,W-638302,,
322,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 10:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-02 11:16:00,0,W-638302,,
323,Items-BC-09230895-CH,2022-06-02,G,BC-0001,1900-01-01 09:00:00,87,BC_LineLeader_1,BC-0001,5,2022-06-02 11:02:00,30,W-118474,,
