Item No_,Lot No_,Bin Code,Zone Code,Quantity,Min_Registering_Date,Days from Registration
132214,IDS-21E2-00054,IGS,IGS,200.0,2022-02-03,346
105695,IDS-21E2-00054,TMG,TMG,1700.0,2021-02-22,692
105695,IDS-21E2-00056,IGS,IGS,450.0,2021-04-11,644
132214,IDS-21E2-00056,IGS,IGS,175.0,2022-04-28,262
105695,IDS-21E2-00056,TMG,TMG,350.0,2021-02-19,695
105695,IDS-21E2-00080,IGS,IGS,625.0,2021-11-27,414
105695,IDS-21E2-00080,TMG,TMG,425.0,2021-06-02,592
105695,IDS-21E2-00083,IGS,IGS,1200.0,2021-02-21,693
105695,IDS-21E2-00083,TMG,TMG,625.0,2022-04-11,279
105695,IDS-21E2-00086,IGS,IGS,375.0,2022-02-08,341
132214,IDS-21E2-00086,IGS,IGS,250.0,2021-12-30,381
105695,IDS-21E2-00086,TMG,TMG,625.0,2021-07-13,551
105695,IDS-21E2-00101,IGS,IGS,775.0,2021-03-09,677
105695,IDS-21E2-00101,TMG,TMG,375.0,2022-04-05,285
132214,IDS-21E2-00101,TMG,TMG,175.0,2022-10-16,91
105695,IDS-21E2-00114,IGS,IGS,350.0,2021-08-09,524
132214,IDS-21E2-00114,IGS,IGS,200.0,2021-06-18,576
105695,IDS-21E2-00114,TMG,TMG,200.0,2021-09-14,488
105695,IDS-21E2-00125,IGS,IGS,925.0,2021-07-24,540
105695,IDS-21E2-00125,TMG,TMG,2275.0,2021-03-17,669
132214,IDS-21E2-00125,TMG,TMG,250.0,2021-11-23,418
105695,IDS-21E2-00316,TMG,TMG,250.0,2022-03-05,316
105695,IDS-21E2-00320,IGS,IGS,350.0,2021-02-26,688
105695,IDS-21E2-00320,TMG,TMG,750.0,2021-05-06,619
105695,IDS-21E2-00322,IGS,IGS,200.0,2021-10-01,471
105695,IDS-21E2-00324,IGS,IGS,175.0,2021-03-11,675
105695,IDS-21E2-00325,IGS,IGS,250.0,2022-01-18,362
132214,IDS-21E2-00325,IGS,IGS,175.0,2022-10-31,76
105695,IDS-21E2-00325,TMG,TMG,200.0,2022-08-28,140
105695,IDS-21E2-00336,IGS,IGS,200.0,2022-05-11,249
105695,IDS-21E2-00368,TMG,TMG,450.0,2021-04-26,629
105695,IDS-21E2-00374,TMG,TMG,250.0,2022-05-13,247
105695,IDS-21E2-00432,IGS,IGS,650.0,2021-12-19,392
105695,IDS-21E2-00432,TMG,TMG,200.0,2022-08-08,160
105695,IDS-21E2-00436,TMG,TMG,375.0,2022-03-10,311
105695,IDS-21E2-00560,IGS,IGS,650.0,2021-02-16,698
105695,IDS-21E2-00560,TMG,TMG,975.0,2021-06-22,572
105695,IDS-21E2-00562,IGS,IGS,200.0,2021-12-09,402
105695,IDS-21E2-00564,IGS,IGS,250.0,2021-04-13,642
105695,IDS-21E2-00564,TMG,TMG,425.0,2022-01-05,375
105695,IDS-21E2-00568,TMG,TMG,200.0,2021-08-14,519
105695,IDS-21E2-00572,TMG,TMG,450.0,2021-10-06,466
105695,IDS-21E2-00689,TMG,TMG,200.0,2021-08-21,512
105695,IDS-21E2-00708,TMG,TMG,200.0,2022-06-27,202
105695,IDS-21E2-00816,IGS,IGS,250.0,2022-05-19,241
105695,IDS-21E2-00816,TMG,TMG,400.0,2021-05-05,620
132214,IDS-21E2-00820,IGS,IGS,400.0,2021-09-08,494
105695,IDS-21E2-00821,IGS,IGS,250.0,2022-09-21,116
105695,IDS-21E2-01072,IGS,IGS,200.0,2021-02-10,704
105695,IDS-21E2-01072,TMG,TMG,350.0,2022-02-18,331
105695,IDS-21E2-01076,IGS,IGS,175.0,2022-02-01,348
105695,IDS-21E2-01152,TMG,TMG,200.0,2022-07-26,173
135722,IDS-21E2-00039,IGS,IGS,750.0,2021-03-26,660
135722,IDS-21E2-00039,TMG,TMG,1350.0,2021-02-22,692
135722,IDS-21E2-00056,IGS,IGS,200.0,2022-11-15,61
135722,IDS-21E2-00080,TMG,TMG,250.0,2022-04-14,276
135722,IDS-21E2-00086,IGS,IGS,175.0,2021-07-18,546
138332,IDS-21E2-00086,TMG,TMG,175.0,2022-01-30,350
135722,IDS-21E2-00114,TMG,TMG,250.0,2022-06-08,221
135722,IDS-21E2-00125,TMG,TMG,425.0,2021-10-09,463
135722,IDS-21E2-00320,TMG,TMG,600.0,2021-04-12,643
108849,IDS-21E2-00332,IGS,IGS,175.0,2022-01-15,365
135722,IDS-21E2-00368,TMG,TMG,250.0,2022-11-24,52
135722,IDS-21E2-00372,TMG,TMG,375.0,2021-08-12,521
135722,IDS-21E2-00560,IGS,IGS,700.0,2022-04-08,282
135722,IDS-21E2-00560,TMG,TMG,175.0,2021-06-30,564
135722,IDS-21E2-00561,IGS,IGS,200.0,2022-01-11,369
135722,IDS-21E2-00561,TMG,TMG,375.0,2021-08-21,512
135722,IDS-21E2-00564,IGS,IGS,175.0,2021-07-11,553
135722,IDS-21E2-00564,TMG,TMG,450.0,2021-09-14,488
135722,IDS-21E2-00580,IGS,IGS,175.0,2021-12-11,400
135722,IDS-21E2-00580,TMG,TMG,450.0,2021-09-05,497
135722,IDS-21E2-00592,TMG,TMG,175.0,2022-06-19,210
135722,IDS-21E2-00625,IGS,IGS,250.0,2021-07-22,542
135722,IDS-21E2-00645,IGS,IGS,200.0,2021-12-21,390
135722,IDS-21E2-00820,IGS,IGS,175.0,2021-03-23,663
135722,IDS-21E2-01072,TMG,TMG,175.0,2022-10-11,96
135722,IDS-21E2-01076,TMG,TMG,400.0,2022-03-30,291
133414,IDS-21E2-00039,IGS,IGS,200.0,2021-06-22,572
133414,IDS-21E2-00054,TMG,TMG,250.0,2022-07-14,185
133414,IDS-21E2-00086,IGS,IGS,200.0,2022-09-08,129
133414,IDS-21E2-00320,IGS,IGS,175.0,2021-09-01,501
133414,IDS-21E2-00322,TMG,TMG,200.0,2022-03-14,307
133414,IDS-21E2-00818,IGS,IGS,175.0,2021-03-04,682
133414,IDS-21E2-00818,TMG,TMG,200.0,2021-11-29,412
133414,IDS-21E2-00832,TMG,TMG,200.0,2022-05-18,242
100124,IDS-21E2-00028,TMG,TMG,250.0,2022-08-25,143
100124,IDS-21E2-00039,IGS,IGS,375.0,2021-10-08,464
100124,IDS-21E2-00039,TMG,TMG,575.0,2021-11-06,435
EII-CNS-LB-0001,IDS-21E2-00054,TMG,TMG,200.0,2022-07-12,187
100124,IDS-21E2-00056,TMG,TMG,425.0,2021-05-28,597
100124,IDS-21E2-00083,TMG,TMG,250.0,2021-06-04,590
100124,IDS-21E2-00125,IGS,IGS,200.0,2021-07-12,552
100124,IDS-21E2-00125,TMG,TMG,250.0,2021-02-28,686
100124,IDS-21E2-00322,IGS,IGS,250.0,2021-08-11,522
100124,IDS-21E2-00324,IGS,IGS,200.0,2021-07-11,553
100124,IDS-21E2-00368,TMG,TMG,250.0,2021-07-23,541
EII-CNS-LB-0001,IDS-21E2-00376,TMG,TMG,250.0,2022-08-22,146
100124,IDS-21E2-00564,IGS,IGS,200.0,2022-02-25,324
EII-CNS-LB-0001,IDS-21E2-00564,IGS,IGS,250.0,2022-05-05,255
100124,IDS-21E2-00564,TMG,TMG,250.0,2021-06-12,582
100124,IDS-21E2-00577,TMG,TMG,200.0,2022-01-03,377
100124,IDS-21E2-00580,TMG,TMG,200.0,2022-02-10,339
EII-CNS-LB-0001,IDS-21E2-00584,TMG,TMG,175.0,2021-10-11,461
100124,IDS-21E2-00818,IGS,IGS,250.0,2022-09-28,109
EII-CNS-LB-0001,IDS-21E2-00836,IGS,IGS,175.0,2021-07-10,554
145909,IDS-21E2-00028,TMG,TMG,200.0,2022-11-01,75
145909,IDS-21E2-00576,TMG,TMG,175.0,2022-12-02,44
145909,IDS-21E2-00820,TMG,TMG,175.0,2021-11-26,415
133133,IDS-21E2-00028,TMG,TMG,375.0,2021-10-03,469
133133,IDS-21E2-00039,IGS,IGS,3125.0,2021-05-10,615
133133,IDS-21E2-00039,TMG,TMG,1950.0,2021-02-11,703
146373,IDS-21E2-00039,TMG,TMG,200.0,2021-11-06,435
133133,IDS-21E2-00054,IGS,IGS,1100.0,2021-04-27,628
146373,IDS-21E2-00054,IGS,IGS,250.0,2021-10-26,446
133133,IDS-21E2-00054,TMG,TMG,200.0,2021-03-04,682
133133,IDS-21E2-00056,IGS,IGS,450.0,2021-07-29,535
146373,IDS-21E2-00056,IGS,IGS,250.0,2021-06-01,593
133133,IDS-21E2-00056,TMG,TMG,550.0,2021-06-30,564
133133,IDS-21E2-00080,IGS,IGS,900.0,2022-01-13,367
133133,IDS-21E2-00083,TMG,TMG,625.0,2021-04-04,651
133133,IDS-21E2-00086,IGS,IGS,625.0,2022-01-21,359
133133,IDS-21E2-00086,TMG,TMG,175.0,2022-06-28,201
133133,IDS-21E2-00101,IGS,IGS,875.0,2021-07-14,550
133133,IDS-21E2-00101,TMG,TMG,850.0,2021-03-19,667
133133,IDS-21E2-00114,IGS,IGS,750.0,2021-05-23,602
133133,IDS-21E2-00114,TMG,TMG,900.0,2021-04-08,647
133133,IDS-21E2-00125,IGS,IGS,800.0,2021-04-03,652
133133,IDS-21E2-00125,TMG,TMG,1875.0,2021-07-09,555
133133,IDS-21E2-00320,IGS,IGS,375.0,2021-04-09,646
133133,IDS-21E2-00320,TMG,TMG,425.0,2021-10-24,448
133133,IDS-21E2-00322,IGS,IGS,500.0,2021-11-15,426
133133,IDS-21E2-00322,TMG,TMG,175.0,2021-07-24,540
133133,IDS-21E2-00324,IGS,IGS,250.0,2022-07-25,174
133133,IDS-21E2-00324,TMG,TMG,175.0,2021-12-16,395
146373,IDS-21E2-00336,IGS,IGS,175.0,2022-11-09,67
133133,IDS-21E2-00368,IGS,IGS,400.0,2022-04-04,286
133133,IDS-21E2-00368,TMG,TMG,175.0,2021-06-22,572
133133,IDS-21E2-00372,IGS,IGS,375.0,2021-07-23,541
133133,IDS-21E2-00372,TMG,TMG,450.0,2021-06-09,585
133133,IDS-21E2-00373,IGS,IGS,250.0,2022-01-21,359
133133,IDS-21E2-00373,TMG,TMG,450.0,2021-04-06,649
133133,IDS-21E2-00388,TMG,TMG,200.0,2021-04-24,631
133133,IDS-21E2-00432,IGS,IGS,375.0,2021-03-07,679
133133,IDS-21E2-00432,TMG,TMG,200.0,2021-05-04,621
133133,IDS-21E2-00433,IGS,IGS,250.0,2022-04-04,286
133133,IDS-21E2-00434,IGS,IGS,200.0,2022-08-07,161
133133,IDS-21E2-00436,IGS,IGS,250.0,2021-02-28,686
133133,IDS-21E2-00436,TMG,TMG,550.0,2021-03-22,664
133133,IDS-21E2-00437,TMG,TMG,250.0,2022-07-21,178
133133,IDS-21E2-00445,IGS,IGS,200.0,2021-11-20,421
133133,IDS-21E2-00448,TMG,TMG,175.0,2021-11-11,430
133133,IDS-21E2-00500,TMG,TMG,175.0,2022-06-30,199
133133,IDS-21E2-00560,IGS,IGS,625.0,2021-05-27,598
133133,IDS-21E2-00560,TMG,TMG,800.0,2021-05-22,603
133133,IDS-21E2-00561,IGS,IGS,175.0,2022-02-06,343
133133,IDS-21E2-00562,TMG,TMG,200.0,2022-08-31,137
133133,IDS-21E2-00564,IGS,IGS,1950.0,2021-09-18,484
146373,IDS-21E2-00564,IGS,IGS,425.0,2022-01-01,379
133133,IDS-21E2-00564,TMG,TMG,575.0,2021-05-11,614
146373,IDS-21E2-00564,TMG,TMG,375.0,2021-03-08,678
133133,IDS-21E2-00565,TMG,TMG,250.0,2022-02-21,328
133133,IDS-21E2-00566,TMG,TMG,175.0,2021-12-26,385
133133,IDS-21E2-00572,TMG,TMG,175.0,2021-03-24,662
133133,IDS-21E2-00578,TMG,TMG,425.0,2022-04-22,268
133133,IDS-21E2-00580,TMG,TMG,425.0,2021-10-05,467
133133,IDS-21E2-00592,TMG,TMG,600.0,2021-05-21,604
133133,IDS-21E2-00615,TMG,TMG,200.0,2021-02-19,695
133133,IDS-21E2-00628,TMG,TMG,375.0,2022-08-23,145
133133,IDS-21E2-00630,IGS,IGS,200.0,2021-09-28,474
133133,IDS-21E2-00630,TMG,TMG,250.0,2022-10-01,106
133133,IDS-21E2-00640,IGS,IGS,200.0,2021-12-26,385
133133,IDS-21E2-00688,TMG,TMG,400.0,2021-03-16,670
133133,IDS-21E2-00689,IGS,IGS,600.0,2021-06-03,591
133133,IDS-21E2-00816,IGS,IGS,350.0,2021-07-05,559
133133,IDS-21E2-00816,TMG,TMG,450.0,2021-06-26,568
133133,IDS-21E2-00820,IGS,IGS,450.0,2021-04-19,636
133133,IDS-21E2-00820,TMG,TMG,250.0,2021-03-18,668
133133,IDS-21E2-00825,TMG,TMG,200.0,2022-05-26,234
133133,IDS-21E2-00832,IGS,IGS,200.0,2021-05-02,623
133133,IDS-21E2-00833,TMG,TMG,250.0,2021-03-29,657
133133,IDS-21E2-00837,IGS,IGS,200.0,2022-12-03,43
133133,IDS-21E2-00880,IGS,IGS,200.0,2022-03-28,293
146373,IDS-21E2-01076,IGS,IGS,250.0,2022-09-04,133
133133,IDS-21E2-01076,TMG,TMG,250.0,2021-06-28,566
104195,IDS-21E2-00564,TMG,TMG,250.0,2021-03-13,673
149244,IDS-21E2-00028,IGS,IGS,425.0,2022-03-31,290
149244,IDS-21E2-00028,TMG,TMG,250.0,2021-08-11,522
126928,IDS-21E2-00039,IGS,IGS,200.0,2021-12-03,408
149244,IDS-21E2-00039,IGS,IGS,2400.0,2021-03-31,655
126928,IDS-21E2-00039,TMG,TMG,650.0,2021-05-03,622
149244,IDS-21E2-00039,TMG,TMG,2250.0,2021-03-24,662
126928,IDS-21E2-00054,IGS,IGS,175.0,2021-03-19,667
149244,IDS-21E2-00054,IGS,IGS,250.0,2022-02-21,328
126928,IDS-21E2-00054,TMG,TMG,425.0,2022-01-15,365
149244,IDS-21E2-00054,TMG,TMG,425.0,2021-06-08,586
149244,IDS-21E2-00056,IGS,IGS,250.0,2021-07-15,549
116994,IDS-21E2-00056,TMG,TMG,175.0,2021-10-13,459
126928,IDS-21E2-00056,TMG,TMG,200.0,2021-10-17,455
126928,IDS-21E2-00080,IGS,IGS,250.0,2022-04-06,284
149244,IDS-21E2-00080,IGS,IGS,250.0,2022-06-04,225
116994,IDS-21E2-00080,TMG,TMG,250.0,2021-05-06,619
126928,IDS-21E2-00083,IGS,IGS,250.0,2022-10-08,99
116994,IDS-21E2-00083,TMG,TMG,200.0,2021-04-18,637
149244,IDS-21E2-00086,TMG,TMG,200.0,2022-05-21,239
126928,IDS-21E2-00101,IGS,IGS,175.0,2022-09-14,123
149244,IDS-21E2-00101,IGS,IGS,175.0,2021-02-15,699
116994,IDS-21E2-00101,TMG,TMG,250.0,2021-06-06,588
149244,IDS-21E2-00101,TMG,TMG,425.0,2022-05-11,249
149244,IDS-21E2-00114,IGS,IGS,725.0,2021-11-15,426
149244,IDS-21E2-00114,TMG,TMG,500.0,2021-03-05,681
116994,IDS-21E2-00125,IGS,IGS,200.0,2021-09-27,475
149244,IDS-21E2-00125,IGS,IGS,675.0,2021-12-18,393
126928,IDS-21E2-00125,TMG,TMG,175.0,2021-06-06,588
149244,IDS-21E2-00125,TMG,TMG,1575.0,2021-06-20,574
149244,IDS-21E2-00320,IGS,IGS,400.0,2021-08-24,509
126928,IDS-21E2-00320,TMG,TMG,175.0,2022-02-15,334
149244,IDS-21E2-00320,TMG,TMG,200.0,2022-03-03,318
149244,IDS-21E2-00321,TMG,TMG,175.0,2021-06-03,591
149244,IDS-21E2-00324,TMG,TMG,175.0,2022-06-02,227
149244,IDS-21E2-00325,IGS,IGS,250.0,2021-03-05,681
149244,IDS-21E2-00340,TMG,TMG,250.0,2021-09-03,499
149244,IDS-21E2-00434,TMG,TMG,200.0,2022-04-08,282
126928,IDS-21E2-00560,IGS,IGS,450.0,2021-07-28,536
149244,IDS-21E2-00560,IGS,IGS,500.0,2021-11-26,415
149244,IDS-21E2-00561,TMG,TMG,800.0,2021-05-16,609
149244,IDS-21E2-00564,IGS,IGS,1400.0,2021-07-16,548
116994,IDS-21E2-00564,TMG,TMG,200.0,2021-12-20,391
149244,IDS-21E2-00564,TMG,TMG,500.0,2021-05-31,594
149244,IDS-21E2-00565,IGS,IGS,175.0,2021-05-03,622
149244,IDS-21E2-00566,IGS,IGS,250.0,2021-09-06,496
116994,IDS-21E2-00572,IGS,IGS,175.0,2022-09-06,131
149244,IDS-21E2-00576,IGS,IGS,175.0,2021-10-05,467
149244,IDS-21E2-00580,IGS,IGS,175.0,2022-09-17,120
149244,IDS-21E2-00584,IGS,IGS,175.0,2022-08-29,139
149244,IDS-21E2-00596,TMG,TMG,200.0,2022-08-30,138
149244,IDS-21E2-00600,IGS,IGS,250.0,2021-08-14,519
149244,IDS-21E2-00693,IGS,IGS,175.0,2022-11-17,59
116994,IDS-21E2-00816,TMG,TMG,250.0,2021-05-22,603
126928,IDS-21E2-00816,TMG,TMG,250.0,2022-08-23,145
149244,IDS-21E2-00816,TMG,TMG,250.0,2022-08-24,144
149244,IDS-21E2-00817,IGS,IGS,200.0,2022-04-30,260
126928,IDS-21E2-00820,IGS,IGS,175.0,2021-07-02,562
149244,IDS-21E2-01077,TMG,TMG,250.0,2021-04-03,652
132453,IDS-21E2-00028,TMG,TMG,200.0,2022-10-12,95
132453,IDS-21E2-00039,TMG,TMG,675.0,2021-08-30,503
132453,IDS-21E2-00054,IGS,IGS,200.0,2022-08-19,149
132453,IDS-21E2-00056,IGS,IGS,175.0,2021-06-30,564
132453,IDS-21E2-00125,TMG,TMG,200.0,2021-08-21,512
132453,IDS-21E2-00317,TMG,TMG,200.0,2022-01-12,368
132453,IDS-21E2-00320,IGS,IGS,200.0,2021-12-09,402
132453,IDS-21E2-00324,TMG,TMG,175.0,2021-08-11,522
132453,IDS-21E2-00329,TMG,TMG,200.0,2021-12-27,384
132453,IDS-21E2-00336,TMG,TMG,175.0,2022-11-15,61
132453,IDS-21E2-00372,IGS,IGS,175.0,2021-04-05,650
132453,IDS-21E2-00560,IGS,IGS,200.0,2022-04-13,277
132453,IDS-21E2-00560,TMG,TMG,250.0,2022-08-10,158
132453,IDS-21E2-00564,IGS,IGS,250.0,2022-07-26,173
132453,IDS-21E2-00564,TMG,TMG,250.0,2022-11-05,71
132453,IDS-21E2-00644,IGS,IGS,200.0,2021-10-05,467
132453,IDS-21E2-00832,TMG,TMG,200.0,2021-10-27,445
132453,IDS-21E2-01072,IGS,IGS,200.0,2021-08-02,531
132453,IDS-21E2-01072,TMG,TMG,200.0,2022-11-20,56
105581,IDS-21E2-00028,IGS,IGS,1175.0,2021-05-15,610
119192,IDS-21E2-00028,IGS,IGS,200.0,2022-09-17,120
105581,IDS-21E2-00028,TMG,TMG,250.0,2021-08-22,511
119192,IDS-21E2-00028,TMG,TMG,550.0,2021-05-12,613
700536-2,IDS-21E2-00028,TMG,TMG,200.0,2021-10-16,456
105581,IDS-21E2-00039,IGS,IGS,1325.0,2021-04-24,631
119192,IDS-21E2-00039,IGS,IGS,1750.0,2021-03-18,668
700536-2,IDS-21E2-00039,IGS,IGS,250.0,2022-08-22,146
105581,IDS-21E2-00039,TMG,TMG,2675.0,2021-02-26,688
119192,IDS-21E2-00039,TMG,TMG,1150.0,2021-06-23,571
700536-2,IDS-21E2-00039,TMG,TMG,825.0,2021-05-08,617
105581,IDS-21E2-00054,IGS,IGS,1025.0,2022-01-29,351
105581,IDS-21E2-00054,TMG,TMG,1550.0,2021-05-06,619
119192,IDS-21E2-00054,TMG,TMG,200.0,2021-08-21,512
105581,IDS-21E2-00056,IGS,IGS,825.0,2021-08-15,518
700536-2,IDS-21E2-00056,IGS,IGS,250.0,2022-02-16,333
105581,IDS-21E2-00056,TMG,TMG,975.0,2021-05-08,617
119192,IDS-21E2-00056,TMG,TMG,600.0,2022-06-17,212
700536-2,IDS-21E2-00056,TMG,TMG,450.0,2021-02-22,692
105581,IDS-21E2-00080,IGS,IGS,675.0,2021-03-19,667
105581,IDS-21E2-00080,TMG,TMG,825.0,2021-07-24,540
105581,IDS-21E2-00083,IGS,IGS,650.0,2021-04-01,654
119192,IDS-21E2-00083,IGS,IGS,200.0,2022-04-18,272
700536-2,IDS-21E2-00083,IGS,IGS,175.0,2021-07-11,553
105581,IDS-21E2-00083,TMG,TMG,1725.0,2021-09-18,484
700536-2,IDS-21E2-00083,TMG,TMG,450.0,2021-06-20,574
105581,IDS-21E2-00086,IGS,IGS,1250.0,2021-02-24,690
119192,IDS-21E2-00086,IGS,IGS,350.0,2021-05-13,612
105581,IDS-21E2-00086,TMG,TMG,1075.0,2021-04-15,640
119192,IDS-21E2-00086,TMG,TMG,250.0,2021-03-29,657
105581,IDS-21E2-00101,IGS,IGS,625.0,2021-10-04,468
700536-2,IDS-21E2-00101,IGS,IGS,175.0,2021-08-19,514
105581,IDS-21E2-00101,TMG,TMG,575.0,2021-04-27,628
105581,IDS-21E2-00114,IGS,IGS,550.0,2021-03-20,666
700536-2,IDS-21E2-00114,IGS,IGS,175.0,2022-05-12,248
105581,IDS-21E2-00114,TMG,TMG,1100.0,2021-07-01,563
119192,IDS-21E2-00114,TMG,TMG,350.0,2021-09-13,489
700536-2,IDS-21E2-00114,TMG,TMG,250.0,2021-04-13,642
105581,IDS-21E2-00125,IGS,IGS,1225.0,2021-03-27,659
119192,IDS-21E2-00125,IGS,IGS,200.0,2022-03-21,300
700536-2,IDS-21E2-00125,IGS,IGS,525.0,2021-05-22,603
105581,IDS-21E2-00125,TMG,TMG,1250.0,2021-06-11,583
119192,IDS-21E2-00125,TMG,TMG,950.0,2022-04-11,279
700536-2,IDS-21E2-00125,TMG,TMG,1375.0,2021-05-16,609
700536-2,IDS-21E2-00316,IGS,IGS,250.0,2021-03-04,682
105581,IDS-21E2-00316,TMG,TMG,175.0,2022-10-08,99
119192,IDS-21E2-00316,TMG,TMG,175.0,2022-02-05,344
105581,IDS-21E2-00320,IGS,IGS,400.0,2021-05-02,623
700536-2,IDS-21E2-00320,IGS,IGS,200.0,2021-07-14,550
105581,IDS-21E2-00320,TMG,TMG,250.0,2021-04-10,645
119192,IDS-21E2-00320,TMG,TMG,600.0,2021-04-08,647
700536-2,IDS-21E2-00320,TMG,TMG,400.0,2021-08-30,503
700536-2,IDS-21E2-00321,IGS,IGS,175.0,2021-12-01,410
105581,IDS-21E2-00324,IGS,IGS,350.0,2021-02-14,700
119192,IDS-21E2-00324,IGS,IGS,425.0,2021-03-16,670
105581,IDS-21E2-00324,TMG,TMG,625.0,2021-03-20,666
105581,IDS-21E2-00329,TMG,TMG,200.0,2022-05-20,240
700536-2,IDS-21E2-00336,IGS,IGS,200.0,2021-09-16,486
105581,IDS-21E2-00336,TMG,TMG,375.0,2021-04-17,638
105581,IDS-21E2-00340,IGS,IGS,250.0,2021-11-13,428
105581,IDS-21E2-00352,TMG,TMG,425.0,2022-07-13,186
700536-2,IDS-21E2-00352,TMG,TMG,175.0,2021-04-30,625
105581,IDS-21E2-00368,IGS,IGS,1350.0,2021-03-07,679
119192,IDS-21E2-00368,IGS,IGS,175.0,2022-03-30,291
700536-2,IDS-21E2-00368,IGS,IGS,250.0,2021-11-24,417
105581,IDS-21E2-00368,TMG,TMG,625.0,2021-03-30,656
700536-2,IDS-21E2-00368,TMG,TMG,250.0,2022-12-05,41
119192,IDS-21E2-00372,TMG,TMG,250.0,2022-02-01,348
700536-2,IDS-21E2-00372,TMG,TMG,175.0,2022-02-23,326
105581,IDS-21E2-00376,IGS,IGS,200.0,2021-10-25,447
105581,IDS-21E2-00400,IGS,IGS,400.0,2021-09-23,479
119192,IDS-21E2-00400,IGS,IGS,175.0,2021-09-02,500
105581,IDS-21E2-00432,IGS,IGS,375.0,2021-04-16,639
119192,IDS-21E2-00432,IGS,IGS,250.0,2021-03-09,677
105581,IDS-21E2-00432,TMG,TMG,200.0,2021-10-12,460
119192,IDS-21E2-00432,TMG,TMG,700.0,2021-05-12,613
105581,IDS-21E2-00433,IGS,IGS,175.0,2021-05-16,609
119192,IDS-21E2-00436,IGS,IGS,175.0,2021-07-15,549
119192,IDS-21E2-00496,TMG,TMG,250.0,2021-07-29,535
119192,IDS-21E2-00500,IGS,IGS,500.0,2021-11-20,421
105581,IDS-21E2-00560,IGS,IGS,850.0,2021-05-11,614
119192,IDS-21E2-00560,IGS,IGS,200.0,2021-11-16,425
700536-2,IDS-21E2-00560,IGS,IGS,200.0,2022-02-17,332
105581,IDS-21E2-00560,TMG,TMG,725.0,2021-05-12,613
119192,IDS-21E2-00560,TMG,TMG,375.0,2021-07-19,545
700536-2,IDS-21E2-00560,TMG,TMG,250.0,2021-11-20,421
700536-2,IDS-21E2-00561,IGS,IGS,250.0,2022-03-14,307
105581,IDS-21E2-00561,TMG,TMG,200.0,2021-07-09,555
105581,IDS-21E2-00562,IGS,IGS,175.0,2022-12-17,29
105581,IDS-21E2-00562,TMG,TMG,450.0,2021-06-15,579
105581,IDS-21E2-00564,IGS,IGS,375.0,2021-07-11,553
700536-2,IDS-21E2-00564,IGS,IGS,500.0,2021-02-13,701
105581,IDS-21E2-00564,TMG,TMG,375.0,2021-05-23,602
119192,IDS-21E2-00564,TMG,TMG,600.0,2021-03-11,675
700536-2,IDS-21E2-00564,TMG,TMG,175.0,2022-07-05,194
119192,IDS-21E2-00565,IGS,IGS,200.0,2022-12-28,18
119192,IDS-21E2-00565,TMG,TMG,175.0,2022-03-21,300
119192,IDS-21E2-00566,TMG,TMG,175.0,2021-04-25,630
700536-2,IDS-21E2-00566,TMG,TMG,200.0,2021-03-08,678
119192,IDS-21E2-00568,IGS,IGS,175.0,2021-07-31,533
119192,IDS-21E2-00568,TMG,TMG,425.0,2021-07-18,546
700536-2,IDS-21E2-00568,TMG,TMG,250.0,2021-08-04,529
105581,IDS-21E2-00576,IGS,IGS,175.0,2022-12-11,35
700536-2,IDS-21E2-00580,IGS,IGS,250.0,2022-11-17,59
105581,IDS-21E2-00592,IGS,IGS,250.0,2021-03-20,666
105581,IDS-21E2-00594,TMG,TMG,175.0,2021-07-17,547
105581,IDS-21E2-00596,IGS,IGS,200.0,2022-09-16,121
119192,IDS-21E2-00608,TMG,TMG,175.0,2021-08-12,521
119192,IDS-21E2-00624,IGS,IGS,350.0,2021-02-14,700
119192,IDS-21E2-00624,TMG,TMG,450.0,2022-03-21,300
105581,IDS-21E2-00628,IGS,IGS,175.0,2021-06-17,577
700536-2,IDS-21E2-00628,TMG,TMG,375.0,2021-02-13,701
119192,IDS-21E2-00640,IGS,IGS,175.0,2021-11-16,425
119192,IDS-21E2-00692,TMG,TMG,200.0,2021-04-01,654
700536-2,IDS-21E2-00695,TMG,TMG,250.0,2022-12-22,24
105581,IDS-21E2-00816,TMG,TMG,1200.0,2021-07-25,539
119192,IDS-21E2-00816,TMG,TMG,450.0,2021-04-19,636
105581,IDS-21E2-00820,IGS,IGS,600.0,2021-02-14,700
105581,IDS-21E2-00820,TMG,TMG,200.0,2022-05-14,246
119192,IDS-21E2-00820,TMG,TMG,200.0,2022-06-08,221
700536-2,IDS-21E2-00822,TMG,TMG,200.0,2021-06-25,569
105581,IDS-21E2-00832,TMG,TMG,200.0,2022-09-13,124
119192,IDS-21E2-00836,IGS,IGS,250.0,2021-03-25,661
700536-2,IDS-21E2-00837,IGS,IGS,175.0,2021-04-27,628
119192,IDS-21E2-00848,IGS,IGS,250.0,2021-02-28,686
105581,IDS-21E2-00880,TMG,TMG,200.0,2022-10-27,80
119192,IDS-21E2-00880,TMG,TMG,200.0,2022-06-27,202
119192,IDS-21E2-00950,TMG,TMG,200.0,2022-07-23,176
105581,IDS-21E2-01072,TMG,TMG,175.0,2021-06-24,570
105581,IDS-21E2-01073,IGS,IGS,250.0,2022-12-15,31
119192,IDS-21E2-01080,IGS,IGS,250.0,2022-09-22,115
