Item No_,Lot No_,Bin Code,Quantity
1000457,IDS-21E2-00624,TMG,478625.0
1000457,IDS-21E2-00054,IGS,1394850.0
102565,IDS-21E2-00039,IGS,652500.0
108259,IDS-21E2-00576,TMG,920025.0
108259,IDS-21E2-00453,TMG,391500.0
111742,IDS-21E2-00028,IGS,330000.0
111742,IDS-21E2-00944,IGS,55000.0
114717,IDS-21E2-00114,IGS,158500.0
119852,IDS-21E2-00360,TMG,251500.0
119852,IDS-21E2-00704,IGS,201200.0
119852,IDS-21E2-00323,TMG,201200.0
129713,IDS-21E2-00564,TMG,7750.0
132796,IDS-21E2-00560,IGS,26600.0
137932,IDS-21E2-00054,TMG,9100.0
137963,IDS-21E2-00316,TMG,36600.0
138872,IDS-21E2-00368,IGS,79000.0
142120,IDS-21E2-00125,IGS,4800.0
147831,IDS-21E2-00114,TMG,13800.0
102565,IDS-21E2-00628,TMG,56250.0
105581,IDS-21E2-00560,IGS,128350.0
108259,IDS-21E2-01092,TMG,156600.0
108259,IDS-21E2-00433,TMG,195750.0
113854,IDS-21E2-00580,IGS,6600.0
115657,IDS-21E2-00125,TMG,7700.0
119192,IDS-21E2-00083,IGS,15000.0
119852,IDS-21E2-00560,TMG,9707900.0
119852,IDS-21E2-00572,TMG,603600.0
120768,IDS-21E2-00368,TMG,4250.0
121793,IDS-21E2-00324,TMG,9975.0
124914,IDS-21E2-00101,TMG,8225.0
125880,IDS-21E2-00054,TMG,26000.0
127229,IDS-21E2-00125,TMG,5000.0
135506,IDS-21E2-00598,IGS,24000.0
135878,IDS-21E2-00125,TMG,1050.0
138531,IDS-21E2-00054,TMG,365425.0
140147,IDS-21E2-00560,TMG,1250.0
145340,IDS-21E2-00565,IGS,35700.0
149244,IDS-21E2-00086,TMG,15200.0
102176,IDS-21E2-00436,TMG,525.0
102565,IDS-21E2-00688,TMG,56250.0
108259,IDS-21E2-00562,TMG,1233225.0
112048,IDS-21E2-00328,TMG,59400.0
112048,IDS-21E2-00114,TMG,66000.0
112048,IDS-21E2-00316,TMG,26400.0
117232,IDS-21E2-00320,TMG,7400.0
117525,IDS-21E2-00125,TMG,1400.0
119852,IDS-21E2-00817,IGS,754500.0
119852,IDS-21E2-00321,TMG,679050.0
126928,IDS-21E2-00039,TMG,9100.0
131664,IDS-21E2-00820,TMG,5075.0
135383,IDS-21E2-01092,TMG,2750.0
138531,IDS-21E2-00592,TMG,139950.0
138531,IDS-21E2-00596,TMG,62200.0
145340,IDS-21E2-00817,IGS,40800.0
145909,IDS-21E2-00028,TMG,800.0
146373,IDS-21E2-00336,IGS,1925.0
700536-1,IDS-21E2-00086,TMG,2275.0
700536-4,IDS-21E2-01200,TMG,26500.0
1000457,IDS-21E2-00369,IGS,246150.0
108259,IDS-21E2-00080,TMG,1291950.0
111742,IDS-21E2-00592,TMG,116875.0
112048,IDS-21E2-00436,TMG,52800.0
112048,IDS-21E2-00372,IGS,23100.0
115418,IDS-21E2-00056,TMG,36000.0
117019,IDS-21E2-00500,IGS,11800.0
118270,IDS-21E2-00320,TMG,6300.0
118270,IDS-21E2-00320,IGS,9000.0
119192,IDS-21E2-00640,IGS,13125.0
119852,IDS-21E2-00316,IGS,1232350.0
120377,IDS-21E2-00576,TMG,525.0
128683,IDS-21E2-01073,TMG,2000.0
131664,IDS-21E2-00560,IGS,5075.0
137932,IDS-21E2-00086,TMG,9100.0
138531,IDS-21E2-00692,TMG,139950.0
138531,IDS-21E2-00817,TMG,155500.0
141305,IDS-21E2-00320,IGS,15375.0
142828,IDS-21E2-00816,IGS,1000.0
149244,IDS-21E2-00125,IGS,51300.0
700536-4,IDS-21E2-00596,TMG,18550.0
700536-4,IDS-21E2-00436,IGS,47700.0
EII-CNS-OT-0030,IDS-21E2-00083,TMG,1600.0
102078,IDS-21E2-00086,TMG,500.0
108259,IDS-21E2-00561,IGS,548100.0
108259,IDS-21E2-01200,IGS,156600.0
108259,IDS-21E2-00336,TMG,450225.0
118475,IDS-21E2-00332,IGS,2625.0
119852,IDS-21E2-01076,IGS,653900.0
123546,IDS-21E2-00316,IGS,15500.0
127229,IDS-21E2-00083,TMG,5000.0
131536,IDS-21E2-01074,TMG,3250.0
135506,IDS-21E2-00340,IGS,21000.0
135722,IDS-21E2-00372,TMG,15375.0
137963,IDS-21E2-00316,IGS,68625.0
137963,IDS-21E2-00101,IGS,155550.0
138872,IDS-21E2-00437,TMG,19750.0
139653,IDS-21E2-00436,TMG,875.0
139713,IDS-21E2-00560,IGS,8000.0
140550,IDS-21E2-00039,TMG,1275.0
141663,IDS-21E2-00080,IGS,21000.0
100107,IDS-21E2-00039,IGS,875.0
102565,IDS-21E2-00661,IGS,39375.0
111742,IDS-21E2-00373,IGS,55000.0
114717,IDS-21E2-00437,TMG,55475.0
117232,IDS-21E2-00039,IGS,62900.0
117525,IDS-21E2-00080,TMG,3400.0
119192,IDS-21E2-00324,IGS,31875.0
119852,IDS-21E2-00596,IGS,427550.0
119852,IDS-21E2-00612,TMG,176050.0
121876,IDS-21E2-00039,IGS,400.0
128313,IDS-21E2-00054,TMG,2450.0
133253,IDS-21E2-00056,TMG,875.0
138505,IDS-21E2-00028,TMG,350.0
147831,IDS-21E2-00028,IGS,13800.0
700567-1,IDS-21E2-00690,TMG,5750.0
EII-CNS-OT-0008,IDS-21E2-00572,IGS,6800.0
EII-CNS-OT-0008,IDS-21E2-00560,IGS,5950.0
100441,IDS-21E2-00080,TMG,11200.0
102565,IDS-21E2-00565,TMG,101250.0
102565,IDS-21E2-00452,TMG,39375.0
102565,IDS-21E2-00101,IGS,275625.0
102957,IDS-21E2-00576,TMG,750.0
108259,IDS-21E2-00054,TMG,3699675.0
108259,IDS-21E2-00592,TMG,137025.0
108259,IDS-21E2-00318,TMG,137025.0
108849,IDS-21E2-00332,IGS,175.0
119852,IDS-21E2-00340,IGS,377250.0
125880,IDS-21E2-00624,TMG,16250.0
125880,IDS-21E2-00114,IGS,11375.0
130121,IDS-21E2-00564,IGS,3250.0
133133,IDS-21E2-00578,TMG,67575.0
138531,IDS-21E2-00373,TMG,62200.0
140150,IDS-21E2-00562,IGS,2250.0
140281,IDS-21E2-00560,TMG,6750.0
142120,IDS-21E2-00039,TMG,4800.0
700567-1,IDS-21E2-00039,TMG,11500.0
EII-CNS-CC-0002,IDS-21E2-00320,TMG,1500.0
EII-CNS-OT-0025,IDS-21E2-00114,TMG,21400.0
EII-CNS-OT-0025,IDS-21E2-00624,TMG,40125.0
1000457,IDS-21E2-00572,IGS,109400.0
100124,IDS-21E2-00125,TMG,5500.0
100124,IDS-21E2-00818,IGS,5500.0
108259,IDS-21E2-00630,TMG,195750.0
111266,IDS-21E2-00564,IGS,3000.0
112048,IDS-21E2-00561,TMG,33000.0
112048,IDS-21E2-00560,TMG,231000.0
114717,IDS-21E2-01124,IGS,79250.0
114717,IDS-21E2-00436,TMG,134725.0
115418,IDS-21E2-00821,IGS,12000.0
117019,IDS-21E2-00101,TMG,10325.0
117232,IDS-21E2-00054,TMG,6475.0
118270,IDS-21E2-00324,IGS,6300.0
120887,IDS-21E2-00564,IGS,3800.0
123759,IDS-21E2-00694,TMG,11000.0
128916,IDS-21E2-00125,IGS,525.0
133133,IDS-21E2-00322,IGS,79500.0
135506,IDS-21E2-00816,TMG,24000.0
138872,IDS-21E2-00436,IGS,15800.0
139895,IDS-21E2-00564,IGS,6300.0
141393,IDS-21E2-00437,TMG,2250.0
145340,IDS-21E2-00372,IGS,51000.0
145415,IDS-21E2-00564,IGS,2200.0
146373,IDS-21E2-00054,IGS,2750.0
149831,IDS-21E2-00086,TMG,500.0
700536-1,IDS-21E2-00353,TMG,2600.0
700536-4,IDS-21E2-00101,IGS,21200.0
EII-CNS-LB-0001,IDS-21E2-00584,TMG,700.0
1000457,IDS-21E2-01072,IGS,547000.0
113014,IDS-21E2-00368,IGS,875.0
113854,IDS-21E2-00560,IGS,6600.0
119027,IDS-21E2-01204,IGS,5750.0
121793,IDS-21E2-00080,TMG,52725.0
123546,IDS-21E2-00056,IGS,12400.0
128942,IDS-21E2-00086,TMG,250.0
131156,IDS-21E2-00572,IGS,2800.0
132352,IDS-21E2-00039,TMG,5200.0
135383,IDS-21E2-00320,TMG,5500.0
135506,IDS-21E2-00320,IGS,48000.0
135722,IDS-21E2-00561,IGS,8200.0
136998,IDS-21E2-00114,TMG,2400.0
138531,IDS-21E2-00114,TMG,54425.0
140281,IDS-21E2-00028,TMG,3000.0
147755,IDS-21E2-00320,IGS,5400.0
700536-3,IDS-21E2-00840,TMG,6600.0
102565,IDS-21E2-00756,TMG,56250.0
102671,IDS-21E2-00056,TMG,37500.0
105581,IDS-21E2-00086,TMG,162325.0
108259,IDS-21E2-00452,TMG,195750.0
108730,IDS-21E2-00125,TMG,9000.0
111434,IDS-21E2-00385,IGS,1500.0
111742,IDS-21E2-00080,IGS,165000.0
112048,IDS-21E2-00125,TMG,102300.0
113854,IDS-21E2-00080,IGS,8250.0
117232,IDS-21E2-00368,TMG,6475.0
119192,IDS-21E2-00692,TMG,15000.0
119852,IDS-21E2-00582,IGS,251500.0
123759,IDS-21E2-00832,TMG,11000.0
124810,IDS-21E2-00624,TMG,250.0
130347,IDS-21E2-00564,TMG,4500.0
137963,IDS-21E2-00083,IGS,178425.0
138531,IDS-21E2-00453,IGS,54425.0
141305,IDS-21E2-00560,TMG,8200.0
109259,IDS-21E2-01204,IGS,525.0
112048,IDS-21E2-00086,TMG,132000.0
114717,IDS-21E2-00581,TMG,79250.0
115657,IDS-21E2-00039,IGS,5600.0
116912,IDS-21E2-00832,IGS,4400.0
117600,IDS-21E2-00039,IGS,175.0
119027,IDS-21E2-00039,IGS,4600.0
119191,IDS-21E2-00580,IGS,4200.0
124914,IDS-21E2-00028,TMG,8225.0
127229,IDS-21E2-00708,IGS,4000.0
128313,IDS-21E2-00561,IGS,3500.0
133133,IDS-21E2-00039,IGS,496875.0
133133,IDS-21E2-00445,IGS,31800.0
135722,IDS-21E2-00564,IGS,7175.0
137932,IDS-21E2-00880,TMG,13000.0
138872,IDS-21E2-00083,TMG,33575.0
140546,IDS-21E2-00320,TMG,800.0
145340,IDS-21E2-01072,TMG,86700.0
149244,IDS-21E2-00565,IGS,13300.0
EII-CNS-OT-0025,IDS-21E2-00372,IGS,45475.0
132352,IDS-21E2-00560,TMG,2000.0
1000457,IDS-21E2-00882,IGS,109400.0
1000457,IDS-21E2-00341,TMG,136750.0
1000457,IDS-21E2-00837,TMG,136750.0
104936,IDS-21E2-00028,TMG,525.0
105581,IDS-21E2-00054,IGS,154775.0
108259,IDS-21E2-00435,TMG,156600.0
108259,IDS-21E2-00821,IGS,156600.0
111266,IDS-21E2-00101,TMG,4500.0
111742,IDS-21E2-00880,IGS,48125.0
111742,IDS-21E2-00580,TMG,68750.0
120958,IDS-21E2-00114,IGS,3600.0
124060,IDS-21E2-00560,IGS,2400.0
133133,IDS-21E2-00125,TMG,298125.0
133133,IDS-21E2-00054,IGS,174900.0
135219,IDS-21E2-00125,TMG,250.0
138531,IDS-21E2-00337,TMG,54425.0
139713,IDS-21E2-00039,IGS,4000.0
140147,IDS-21E2-00086,TMG,1250.0
146373,IDS-21E2-00564,IGS,4675.0
149244,IDS-21E2-00028,TMG,19000.0
100011,IDS-21E2-00368,IGS,400.0
105695,IDS-21E2-01072,IGS,21600.0
108259,IDS-21E2-01092,IGS,156600.0
108259,IDS-21E2-01073,IGS,137025.0
108259,IDS-21E2-00948,IGS,195750.0
108259,IDS-21E2-00496,IGS,137025.0
112296,IDS-21E2-00340,IGS,2975.0
117019,IDS-21E2-00125,TMG,50150.0
117871,IDS-21E2-00564,TMG,4375.0
132796,IDS-21E2-00316,IGS,7600.0
137932,IDS-21E2-00561,IGS,9100.0
137963,IDS-21E2-00039,TMG,1038525.0
138212,IDS-21E2-00564,IGS,11200.0
138531,IDS-21E2-00352,TMG,108850.0
138531,IDS-21E2-00580,TMG,62200.0
139511,IDS-21E2-00054,IGS,1000.0
140281,IDS-21E2-00432,TMG,5250.0
140656,IDS-21E2-00564,TMG,2700.0
142120,IDS-21E2-00561,IGS,6000.0
143236,IDS-21E2-00086,IGS,10000.0
145209,IDS-21E2-00086,IGS,1000.0
147755,IDS-21E2-00056,IGS,4725.0
147831,IDS-21E2-00561,TMG,17250.0
EII-CNS-LB-0001,IDS-21E2-00564,IGS,1000.0
EII-CNS-OT-0025,IDS-21E2-00039,TMG,187250.0
101884,IDS-21E2-00056,IGS,2200.0
102671,IDS-21E2-00434,TMG,25000.0
102671,IDS-21E2-00080,TMG,50000.0
108259,IDS-21E2-00816,IGS,880875.0
108730,IDS-21E2-00083,TMG,7650.0
111742,IDS-21E2-00101,IGS,268125.0
114717,IDS-21E2-00817,TMG,142650.0
114717,IDS-21E2-00817,IGS,166425.0
117232,IDS-21E2-00564,IGS,31450.0
119852,IDS-21E2-00114,IGS,1886250.0
135677,IDS-21E2-00564,TMG,70200.0
140150,IDS-21E2-00056,TMG,3825.0
140281,IDS-21E2-00039,IGS,2625.0
141663,IDS-21E2-00816,IGS,26250.0
143236,IDS-21E2-00125,IGS,4375.0
144954,IDS-21E2-00039,IGS,200.0
146860,IDS-21E2-00560,TMG,10200.0
700536-4,IDS-21E2-00054,IGS,103350.0
EII-CNS-OT-0008,IDS-21E2-00596,IGS,8500.0
1000457,IDS-21E2-00356,TMG,95725.0
108259,IDS-21E2-00039,TMG,1.3173975E7
111742,IDS-21E2-00628,TMG,103125.0
117019,IDS-21E2-00567,IGS,10325.0
121793,IDS-21E2-00374,TMG,9975.0
121793,IDS-21E2-00125,IGS,31350.0
123234,IDS-21E2-00039,TMG,22750.0
123498,IDS-21E2-00039,IGS,1250.0
123498,IDS-21E2-00820,IGS,875.0
124257,IDS-21E2-00560,TMG,2275.0
125880,IDS-21E2-00083,IGS,13000.0
125880,IDS-21E2-00596,TMG,13000.0
131130,IDS-21E2-00039,IGS,400.0
131156,IDS-21E2-00080,TMG,3500.0
131536,IDS-21E2-00816,IGS,2600.0
132453,IDS-21E2-00336,TMG,3150.0
132796,IDS-21E2-00320,TMG,16150.0
142065,IDS-21E2-00039,TMG,250.0
142120,IDS-21E2-00560,TMG,10200.0
145340,IDS-21E2-00326,IGS,40800.0
145433,IDS-21E2-00944,TMG,2450.0
146860,IDS-21E2-00568,TMG,6000.0
147831,IDS-21E2-00369,TMG,13800.0
700526-1,IDS-21E2-00056,IGS,3200.0
700536-2,IDS-21E2-01092,IGS,9750.0
1000457,IDS-21E2-00039,TMG,5893925.0
1000457,IDS-21E2-00340,IGS,341875.0
108259,IDS-21E2-00356,IGS,156600.0
108259,IDS-21E2-00692,TMG,724275.0
108259,IDS-21E2-00080,IGS,1487700.0
111742,IDS-21E2-00824,IGS,116875.0
114717,IDS-21E2-00083,TMG,158500.0
117019,IDS-21E2-00054,TMG,33925.0
119396,IDS-21E2-00125,TMG,6000.0
124914,IDS-21E2-00817,IGS,8225.0
126928,IDS-21E2-00816,TMG,3500.0
131030,IDS-21E2-00083,IGS,200.0
131422,IDS-21E2-00086,IGS,350.0
131886,IDS-21E2-00114,TMG,350.0
132214,IDS-21E2-00101,TMG,1750.0
135506,IDS-21E2-00566,TMG,24000.0
136998,IDS-21E2-00562,TMG,5100.0
700536-2,IDS-21E2-00056,IGS,9750.0
1000457,IDS-21E2-00562,IGS,109400.0
1000457,IDS-21E2-00336,TMG,341875.0
105581,IDS-21E2-00028,IGS,177425.0
108259,IDS-21E2-01089,TMG,195750.0
108259,IDS-21E2-00580,IGS,1233225.0
119852,IDS-21E2-00628,TMG,352100.0
123431,IDS-21E2-00560,TMG,250.0
126928,IDS-21E2-00054,TMG,5950.0
130347,IDS-21E2-00083,IGS,3150.0
134072,IDS-21E2-00340,TMG,7500.0
136704,IDS-21E2-00125,IGS,4675.0
137963,IDS-21E2-00624,IGS,32025.0
138531,IDS-21E2-00372,IGS,264350.0
139272,IDS-21E2-00054,TMG,8050.0
142756,IDS-21E2-00572,TMG,525.0
700536-3,IDS-21E2-00340,IGS,5775.0
145340,IDS-21E2-00566,IGS,102000.0
102565,IDS-21E2-00316,IGS,45000.0
102565,IDS-21E2-00440,IGS,45000.0
105226,IDS-21E2-00566,IGS,500.0
105695,IDS-21E2-00324,IGS,18900.0
105695,IDS-21E2-00821,IGS,27000.0
108259,IDS-21E2-00690,TMG,156600.0
108259,IDS-21E2-00697,IGS,137025.0
108423,IDS-21E2-00125,TMG,875.0
116994,IDS-21E2-00125,IGS,1200.0
125880,IDS-21E2-00372,TMG,13000.0
134072,IDS-21E2-00568,TMG,5000.0
137932,IDS-21E2-00436,TMG,9100.0
138531,IDS-21E2-00432,TMG,132175.0
139511,IDS-21E2-00340,IGS,1250.0
141305,IDS-21E2-00054,IGS,7175.0
149104,IDS-21E2-00056,IGS,875.0
EII-CNS-OT-0025,IDS-21E2-00028,TMG,45475.0
100124,IDS-21E2-00564,IGS,4400.0
105581,IDS-21E2-00576,IGS,26425.0
108259,IDS-21E2-01074,TMG,156600.0
108259,IDS-21E2-00340,TMG,156600.0
111266,IDS-21E2-00080,IGS,2100.0
117019,IDS-21E2-00821,TMG,14750.0
119027,IDS-21E2-00028,TMG,5750.0
121571,IDS-21E2-00324,TMG,3200.0
121969,IDS-21E2-00372,IGS,31600.0
124527,IDS-21E2-00080,IGS,350.0
125391,IDS-21E2-00028,TMG,1800.0
127229,IDS-21E2-00344,TMG,3500.0
133133,IDS-21E2-00322,TMG,27825.0
136704,IDS-21E2-00564,TMG,2750.0
137963,IDS-21E2-00853,TMG,32025.0
140656,IDS-21E2-00561,IGS,1500.0
EII-CNS-OT-0029,IDS-21E2-00817,IGS,3000.0
1000457,IDS-21E2-00500,IGS,136750.0
1000457,IDS-21E2-00028,TMG,957250.0
1000457,IDS-21E2-00340,TMG,478625.0
101884,IDS-21E2-00816,IGS,2750.0
103813,IDS-21E2-00039,TMG,3150.0
105449,IDS-21E2-01136,TMG,2800.0
105581,IDS-21E2-01072,TMG,26425.0
108912,IDS-21E2-00560,TMG,2550.0
111742,IDS-21E2-00324,IGS,137500.0
116912,IDS-21E2-00560,TMG,13750.0
117019,IDS-21E2-00704,IGS,10325.0
119852,IDS-21E2-00400,TMG,251500.0
123759,IDS-21E2-00628,TMG,13750.0
124914,IDS-21E2-00560,TMG,8225.0
135677,IDS-21E2-00820,IGS,21600.0
138531,IDS-21E2-00054,IGS,264350.0
140546,IDS-21E2-00816,TMG,1000.0
140550,IDS-21E2-00101,IGS,750.0
145340,IDS-21E2-00817,TMG,35700.0
145340,IDS-21E2-00039,TMG,1285200.0
147359,IDS-21E2-00576,IGS,3500.0
148582,IDS-21E2-00560,IGS,875.0
700526-1,IDS-21E2-00054,TMG,4000.0
EII-CNS-OT-0025,IDS-21E2-00592,TMG,85600.0
1000457,IDS-21E2-00566,IGS,232475.0
100107,IDS-21E2-00083,TMG,1250.0
102671,IDS-21E2-00039,TMG,195000.0
105581,IDS-21E2-01073,IGS,37750.0
105695,IDS-21E2-00432,TMG,21600.0
108259,IDS-21E2-00819,IGS,156600.0
112048,IDS-21E2-00368,TMG,23100.0
113854,IDS-21E2-00125,IGS,25575.0
118498,IDS-21E2-00039,TMG,600.0
119852,IDS-21E2-00581,IGS,176050.0
119852,IDS-21E2-00432,IGS,1207200.0
123759,IDS-21E2-00056,TMG,11000.0
133014,IDS-21E2-00125,IGS,2200.0
135506,IDS-21E2-00114,TMG,84000.0
135677,IDS-21E2-00624,IGS,27000.0
137963,IDS-21E2-00321,TMG,32025.0
138212,IDS-21E2-00125,TMG,60800.0
142756,IDS-21E2-00316,IGS,600.0
144905,IDS-21E2-00039,IGS,700.0
700567-2,IDS-21E2-00114,TMG,750.0
1000457,IDS-21E2-00056,TMG,1080325.0
108259,IDS-21E2-00372,IGS,489375.0
119852,IDS-21E2-00816,TMG,2791650.0
123625,IDS-21E2-00564,TMG,8500.0
132453,IDS-21E2-00372,IGS,3150.0
137932,IDS-21E2-00500,IGS,9100.0
141663,IDS-21E2-00368,IGS,26250.0
700536-3,IDS-21E2-00101,IGS,5775.0
700536-4,IDS-21E2-00320,IGS,18550.0
100107,IDS-21E2-00630,IGS,1000.0
102565,IDS-21E2-00561,TMG,112500.0
105581,IDS-21E2-00368,IGS,203850.0
119852,IDS-21E2-00563,IGS,176050.0
121793,IDS-21E2-00516,TMG,11400.0
123759,IDS-21E2-00039,IGS,67375.0
123759,IDS-21E2-00352,TMG,13750.0
125168,IDS-21E2-00688,TMG,1000.0
132796,IDS-21E2-00580,TMG,6650.0
133133,IDS-21E2-00432,IGS,59625.0
138531,IDS-21E2-00568,TMG,132175.0
138531,IDS-21E2-00125,TMG,676425.0
139895,IDS-21E2-00884,IGS,3600.0
145839,IDS-21E2-00566,TMG,200.0
EII-CNS-LB-0001,IDS-21E2-00836,IGS,700.0
1000457,IDS-21E2-00352,IGS,136750.0
102565,IDS-21E2-01076,IGS,56250.0
102671,IDS-21E2-00692,TMG,17500.0
105695,IDS-21E2-00336,IGS,21600.0
105695,IDS-21E2-00114,IGS,37800.0
108259,IDS-21E2-00881,IGS,195750.0
112048,IDS-21E2-00054,IGS,52800.0
112048,IDS-21E2-00056,TMG,138600.0
115334,IDS-21E2-00080,TMG,1000.0
117019,IDS-21E2-00368,TMG,10325.0
119192,IDS-21E2-00566,TMG,13125.0
119852,IDS-21E2-00349,IGS,201200.0
119852,IDS-21E2-00592,TMG,880250.0
119852,IDS-21E2-00028,IGS,3168900.0
121571,IDS-21E2-00086,TMG,4000.0
121793,IDS-21E2-00320,IGS,9975.0
125391,IDS-21E2-00039,TMG,2250.0
127229,IDS-21E2-00368,TMG,3500.0
137963,IDS-21E2-00817,TMG,45750.0
138924,IDS-21E2-00564,TMG,1875.0
142798,IDS-21E2-00560,IGS,500.0
145340,IDS-21E2-00388,TMG,40800.0
145340,IDS-21E2-00056,TMG,280500.0
145433,IDS-21E2-00039,IGS,2450.0
147755,IDS-21E2-00320,TMG,6750.0
149104,IDS-21E2-00564,IGS,2000.0
149244,IDS-21E2-00054,IGS,19000.0
700536-2,IDS-21E2-00114,IGS,6825.0
EII-CNS-OT-0025,IDS-21E2-00080,IGS,42800.0
102565,IDS-21E2-00028,TMG,39375.0
102565,IDS-21E2-00039,TMG,978750.0
103813,IDS-21E2-00624,TMG,3600.0
105449,IDS-21E2-00125,IGS,6300.0
105581,IDS-21E2-00564,TMG,56625.0
108259,IDS-21E2-00374,TMG,548100.0
111742,IDS-21E2-00884,TMG,48125.0
112048,IDS-21E2-00560,IGS,105600.0
112048,IDS-21E2-00039,TMG,214500.0
114717,IDS-21E2-00852,IGS,55475.0
115418,IDS-21E2-00039,IGS,45000.0
117019,IDS-21E2-00054,IGS,25075.0
119852,IDS-21E2-00883,TMG,176050.0
119852,IDS-21E2-00356,TMG,201200.0
120958,IDS-21E2-00086,IGS,3600.0
122472,IDS-21E2-00054,TMG,500.0
125880,IDS-21E2-00056,IGS,13000.0
129315,IDS-21E2-00560,TMG,400.0
131536,IDS-21E2-00560,IGS,2600.0
131664,IDS-21E2-00320,IGS,7250.0
133757,IDS-21E2-00125,IGS,400.0
135506,IDS-21E2-00324,IGS,84000.0
138212,IDS-21E2-00086,TMG,27200.0
138531,IDS-21E2-00086,TMG,450950.0
138531,IDS-21E2-00039,TMG,2068150.0
139895,IDS-21E2-00568,TMG,3150.0
141305,IDS-21E2-00080,TMG,8200.0
700536-2,IDS-21E2-00560,TMG,9750.0
EII-CNS-OT-0025,IDS-21E2-00756,TMG,26750.0
102671,IDS-21E2-01072,IGS,25000.0
106328,IDS-21E2-00368,TMG,500.0
108259,IDS-21E2-00566,TMG,1468125.0
113854,IDS-21E2-00880,TMG,6600.0
119852,IDS-21E2-00592,IGS,804800.0
120958,IDS-21E2-00083,TMG,4500.0
123759,IDS-21E2-00561,TMG,13750.0
128313,IDS-21E2-00321,IGS,2800.0
132453,IDS-21E2-00054,IGS,3600.0
135722,IDS-21E2-00368,TMG,10250.0
138924,IDS-21E2-00039,IGS,875.0
139895,IDS-21E2-00577,TMG,4500.0
141388,IDS-21E2-00576,TMG,6300.0
144905,IDS-21E2-00564,TMG,1000.0
145340,IDS-21E2-00322,TMG,40800.0
145433,IDS-21E2-00589,IGS,3500.0
146940,IDS-21E2-00101,TMG,1000.0
149244,IDS-21E2-00039,TMG,171000.0
700526-1,IDS-21E2-00644,IGS,4000.0
EII-CNS-OT-0025,IDS-21E2-00056,TMG,66875.0
EII-CNS-OT-0025,IDS-21E2-00628,TMG,48150.0
102565,IDS-21E2-00582,IGS,45000.0
102565,IDS-21E2-00816,TMG,174375.0
102565,IDS-21E2-00336,IGS,56250.0
117871,IDS-21E2-00039,IGS,5000.0
119396,IDS-21E2-00628,TMG,6000.0
119852,IDS-21E2-00054,IGS,5834800.0
121793,IDS-21E2-00054,TMG,14250.0
124257,IDS-21E2-00340,TMG,4875.0
129713,IDS-21E2-00039,IGS,11625.0
132796,IDS-21E2-00086,TMG,9500.0
135506,IDS-21E2-00560,IGS,174000.0
137932,IDS-21E2-00080,TMG,13000.0
137963,IDS-21E2-00758,IGS,32025.0
138212,IDS-21E2-00080,IGS,11200.0
138616,IDS-21E2-00080,TMG,600.0
140155,IDS-21E2-00039,TMG,175.0
EII-CNS-OT-0025,IDS-21E2-00369,TMG,48150.0
EII-CNS-OT-0025,IDS-21E2-00576,TMG,18725.0
1000457,IDS-21E2-00629,TMG,95725.0
100441,IDS-21E2-00039,TMG,9800.0
102565,IDS-21E2-00080,TMG,140625.0
107954,IDS-21E2-00561,TMG,175.0
108023,IDS-21E2-00369,TMG,1750.0
108259,IDS-21E2-00885,TMG,137025.0
111742,IDS-21E2-00056,IGS,556875.0
114717,IDS-21E2-00324,TMG,182275.0
117442,IDS-21E2-00101,TMG,400.0
119192,IDS-21E2-00624,IGS,26250.0
121793,IDS-21E2-00628,IGS,11400.0
123248,IDS-21E2-00039,TMG,4000.0
123546,IDS-21E2-00324,IGS,15500.0
123546,IDS-21E2-00560,TMG,49600.0
129713,IDS-21E2-00436,TMG,7750.0
130347,IDS-21E2-00562,IGS,4500.0
131352,IDS-21E2-00320,TMG,200.0
137963,IDS-21E2-01074,IGS,32025.0
138531,IDS-21E2-00125,IGS,458725.0
139272,IDS-21E2-00816,TMG,8050.0
139895,IDS-21E2-00816,TMG,4500.0
141663,IDS-21E2-00056,TMG,110250.0
149104,IDS-21E2-00340,IGS,1250.0
149104,IDS-21E2-00039,TMG,1875.0
149436,IDS-21E2-00114,TMG,250.0
1000457,IDS-21E2-00630,IGS,232475.0
102565,IDS-21E2-00821,IGS,45000.0
105695,IDS-21E2-00325,TMG,21600.0
105695,IDS-21E2-01076,IGS,18900.0
108259,IDS-21E2-00630,IGS,137025.0
111071,IDS-21E2-00039,IGS,6750.0
111938,IDS-21E2-00560,TMG,1000.0
119852,IDS-21E2-00028,TMG,4728200.0
119852,IDS-21E2-00561,TMG,2716200.0
123759,IDS-21E2-00560,IGS,11000.0
130121,IDS-21E2-00039,TMG,5850.0
131886,IDS-21E2-00368,IGS,400.0
141663,IDS-21E2-00629,IGS,21000.0
145209,IDS-21E2-01076,TMG,1000.0
145909,IDS-21E2-00820,TMG,700.0
147451,IDS-21E2-00054,TMG,600.0
700536-3,IDS-21E2-00114,TMG,14850.0
100676,IDS-21E2-00561,IGS,700.0
103451,IDS-21E2-00320,TMG,1575.0
114715,IDS-21E2-00320,IGS,1800.0
114717,IDS-21E2-01072,TMG,285300.0
119852,IDS-21E2-00448,TMG,201200.0
119852,IDS-21E2-00564,IGS,7494700.0
120958,IDS-21E2-00125,TMG,4500.0
128683,IDS-21E2-00688,IGS,1400.0
131664,IDS-21E2-00624,IGS,5075.0
135383,IDS-21E2-00054,IGS,2750.0
