Lot No_,Bin Code,Item No_,Min_Registering_Date,Quantity,Zone Code,Days from Registration
IDS-21E2-00054,IGS,132214,03-02-2022,200,IGS,341
IDS-21E2-00054,IGS,132453,19-08-2022,200,IGS,144
IDS-21E2-00054,IGS,132796,15-08-2021,200,IGS,513
IDS-21E2-00054,IGS,133133,27-04-2021,1100,IGS,623
IDS-21E2-00054,IGS,134736,23-03-2021,250,IGS,658
IDS-21E2-00054,IGS,135383,27-08-2021,250,IGS,501
IDS-21E2-00054,IGS,135506,14-02-2021,175,IGS,695
IDS-21E2-00054,IGS,135677,02-05-2022,350,IGS,253
IDS-21E2-00054,IGS,136998,24-12-2022,200,IGS,17
IDS-21E2-00054,IGS,137932,24-01-2022,175,IGS,351
IDS-21E2-00054,IGS,137963,19-08-2021,1075,IGS,509
IDS-21E2-00054,IGS,138212,11-07-2021,625,IGS,548
IDS-21E2-00054,IGS,138531,21-06-2021,850,IGS,568
IDS-21E2-00054,IGS,138872,22-06-2021,425,IGS,567
IDS-21E2-00054,IGS,139511,25-01-2022,200,IGS,350
IDS-21E2-00054,IGS,140208,20-01-2022,175,IGS,355
IDS-21E2-00054,IGS,141305,06-07-2021,175,IGS,553
IDS-21E2-00054,IGS,141388,25-12-2021,200,IGS,381
IDS-21E2-00054,IGS,141663,08-08-2021,450,IGS,520
IDS-21E2-00054,IGS,142726,22-09-2022,250,IGS,110
IDS-21E2-00054,IGS,144768,13-03-2021,200,IGS,668
IDS-21E2-00054,IGS,145340,21-03-2021,1075,IGS,660
IDS-21E2-00054,IGS,146373,26-10-2021,250,IGS,441
IDS-21E2-00054,IGS,146860,19-03-2022,200,IGS,297
IDS-21E2-00054,IGS,147831,22-05-2021,1050,IGS,598
IDS-21E2-00054,IGS,149244,21-02-2022,250,IGS,323
IDS-21E2-00054,IGS,700526-1,23-06-2021,200,IGS,566
IDS-21E2-00054,IGS,700536-4,05-10-2021,975,IGS,462
IDS-21E2-00054,IGS,EII-CNS-OT-0005,09-07-2021,175,IGS,550
IDS-21E2-00054,IGS,EII-CNS-OT-0008,10-04-2022,500,IGS,275
IDS-21E2-00054,TMG,1000457,19-04-2021,3100,TMG,631
IDS-21E2-00054,TMG,101884,09-12-2022,250,TMG,32
IDS-21E2-00054,TMG,102565,26-06-2021,1450,TMG,563
IDS-21E2-00054,TMG,102671,22-05-2021,600,TMG,598
IDS-21E2-00054,TMG,103451,08-01-2022,250,TMG,367
IDS-21E2-00054,TMG,103557,19-12-2021,375,TMG,387
IDS-21E2-00054,TMG,105449,03-05-2022,250,TMG,252
IDS-21E2-00054,TMG,105581,06-05-2021,1550,TMG,614
IDS-21E2-00054,TMG,105695,22-02-2021,1700,TMG,687
IDS-21E2-00054,TMG,108259,22-02-2021,4725,TMG,687
IDS-21E2-00054,TMG,108730,23-05-2021,200,TMG,597
IDS-21E2-00054,TMG,109560,20-09-2022,175,TMG,112
IDS-21E2-00054,TMG,111742,17-03-2021,1225,TMG,664
IDS-21E2-00054,TMG,111938,28-04-2021,175,TMG,622
IDS-21E2-00054,TMG,112048,25-12-2021,175,TMG,381
IDS-21E2-00054,TMG,112296,30-04-2022,175,TMG,255
IDS-21E2-00054,TMG,113854,20-03-2022,250,TMG,296
IDS-21E2-00054,TMG,114717,06-03-2021,1950,TMG,675
IDS-21E2-00054,TMG,115418,02-08-2022,200,TMG,161
IDS-21E2-00054,TMG,117019,08-03-2021,575,TMG,673
IDS-21E2-00054,TMG,117232,12-04-2021,175,TMG,638
IDS-21E2-00054,TMG,117558,29-09-2021,250,TMG,468
IDS-21E2-00054,TMG,118475,21-04-2021,175,TMG,629
IDS-21E2-00054,TMG,119027,20-11-2022,250,TMG,51
IDS-21E2-00054,TMG,119191,30-10-2021,450,TMG,437
IDS-21E2-00054,TMG,119192,21-08-2021,200,TMG,507
IDS-21E2-00054,TMG,119852,14-02-2021,6650,TMG,695
IDS-21E2-00054,TMG,120768,19-09-2022,250,TMG,113
IDS-21E2-00054,TMG,120958,15-11-2022,250,TMG,56
IDS-21E2-00054,TMG,121793,02-04-2021,250,TMG,648
IDS-21E2-00054,TMG,121969,18-05-2022,200,TMG,237
IDS-21E2-00054,TMG,122106,24-08-2022,250,TMG,139
IDS-21E2-00054,TMG,122402,25-12-2021,175,TMG,381
IDS-21E2-00054,TMG,122472,05-02-2022,250,TMG,339
IDS-21E2-00054,TMG,123546,27-10-2021,175,TMG,440
IDS-21E2-00054,TMG,123759,18-04-2022,250,TMG,267
IDS-21E2-00054,TMG,124914,18-09-2021,350,TMG,479
IDS-21E2-00054,TMG,125168,28-11-2021,200,TMG,408
IDS-21E2-00054,TMG,125880,24-03-2021,400,TMG,657
IDS-21E2-00054,TMG,126928,15-01-2022,425,TMG,360
IDS-21E2-00054,TMG,128313,15-09-2021,175,TMG,482
IDS-21E2-00054,TMG,129713,26-05-2021,250,TMG,594
IDS-21E2-00054,TMG,130121,09-10-2021,250,TMG,458
IDS-21E2-00054,TMG,131664,17-02-2022,200,TMG,327
IDS-21E2-00054,TMG,133133,04-03-2021,200,TMG,677
IDS-21E2-00054,TMG,133414,14-07-2022,250,TMG,180
IDS-21E2-00054,TMG,135506,25-03-2021,775,TMG,656
IDS-21E2-00054,TMG,135677,05-09-2021,175,TMG,492
IDS-21E2-00054,TMG,137932,24-10-2021,175,TMG,443
IDS-21E2-00054,TMG,137963,20-04-2021,875,TMG,630
IDS-21E2-00054,TMG,138212,26-03-2021,1000,TMG,655
IDS-21E2-00054,TMG,138531,12-09-2021,1175,TMG,485
IDS-21E2-00054,TMG,138872,01-08-2021,175,TMG,527
IDS-21E2-00054,TMG,139272,25-03-2022,175,TMG,291
IDS-21E2-00054,TMG,139895,25-12-2021,250,TMG,381
IDS-21E2-00054,TMG,140281,28-11-2021,200,TMG,408
IDS-21E2-00054,TMG,141388,11-12-2021,425,TMG,395
IDS-21E2-00054,TMG,141663,24-07-2021,775,TMG,535
IDS-21E2-00054,TMG,142120,11-02-2022,250,TMG,333
IDS-21E2-00054,TMG,142922,23-10-2021,200,TMG,444
IDS-21E2-00054,TMG,144457,27-06-2022,175,TMG,197
IDS-21E2-00054,TMG,144768,19-02-2022,200,TMG,325
IDS-21E2-00054,TMG,145340,23-02-2021,1275,TMG,686
IDS-21E2-00054,TMG,145415,09-03-2021,200,TMG,672
IDS-21E2-00054,TMG,145424,30-05-2022,175,TMG,225
IDS-21E2-00054,TMG,147451,10-05-2022,200,TMG,245
IDS-21E2-00054,TMG,149244,08-06-2021,425,TMG,581
IDS-21E2-00054,TMG,700526-1,28-07-2022,250,TMG,166
IDS-21E2-00054,TMG,700536-4,02-04-2021,875,TMG,648
IDS-21E2-00054,TMG,700567-1,09-08-2021,175,TMG,519
IDS-21E2-00054,TMG,EII-CNS-LB-0001,12-07-2022,200,TMG,182
IDS-21E2-00054,TMG,EII-CNS-OT-0008,01-03-2022,425,TMG,315
IDS-21E2-00054,TMG,EII-CNS-OT-0025,27-04-2021,450,TMG,623
IDS-21E2-00056,IGS,1000457,16-03-2021,2025,IGS,665
IDS-21E2-00056,IGS,101884,13-08-2021,200,IGS,515
IDS-21E2-00056,IGS,102565,23-02-2021,675,IGS,686
IDS-21E2-00056,IGS,102671,19-09-2021,200,IGS,478
IDS-21E2-00056,IGS,103451,08-05-2022,175,IGS,247
IDS-21E2-00056,IGS,105449,30-03-2022,250,IGS,286
IDS-21E2-00056,IGS,105581,15-08-2021,825,IGS,513
IDS-21E2-00056,IGS,105695,11-04-2021,450,IGS,639
IDS-21E2-00056,IGS,108259,04-04-2021,1900,IGS,646
IDS-21E2-00056,IGS,111071,01-04-2021,425,IGS,649
IDS-21E2-00056,IGS,111742,14-03-2021,2025,IGS,667
IDS-21E2-00056,IGS,113854,19-03-2022,250,IGS,297
IDS-21E2-00056,IGS,114717,30-04-2021,700,IGS,620
IDS-21E2-00056,IGS,115418,27-08-2021,250,IGS,501
IDS-21E2-00056,IGS,116912,03-01-2022,200,IGS,372
IDS-21E2-00056,IGS,117019,12-06-2021,175,IGS,577
IDS-21E2-00056,IGS,117871,17-01-2022,250,IGS,358
IDS-21E2-00056,IGS,119191,27-10-2021,200,IGS,440
IDS-21E2-00056,IGS,119396,25-02-2022,175,IGS,319
IDS-21E2-00056,IGS,119852,03-03-2021,3650,IGS,678
IDS-21E2-00056,IGS,121571,24-08-2021,250,IGS,504
IDS-21E2-00056,IGS,121793,08-07-2021,175,IGS,551
IDS-21E2-00056,IGS,121969,26-01-2022,250,IGS,349
IDS-21E2-00056,IGS,122967,14-09-2022,250,IGS,118
IDS-21E2-00056,IGS,123546,29-06-2021,200,IGS,560
IDS-21E2-00056,IGS,123629,25-01-2022,250,IGS,350
IDS-21E2-00056,IGS,124914,09-08-2022,200,IGS,154
IDS-21E2-00056,IGS,125168,13-11-2021,250,IGS,423
IDS-21E2-00056,IGS,125880,20-05-2021,200,IGS,600
IDS-21E2-00056,IGS,128313,30-03-2022,175,IGS,286
IDS-21E2-00056,IGS,129713,27-02-2021,550,IGS,682
IDS-21E2-00056,IGS,131664,20-04-2022,200,IGS,265
IDS-21E2-00056,IGS,132214,28-04-2022,175,IGS,257
IDS-21E2-00056,IGS,132453,30-06-2021,175,IGS,559
IDS-21E2-00056,IGS,133133,29-07-2021,450,IGS,530
IDS-21E2-00056,IGS,135506,26-03-2021,175,IGS,655
IDS-21E2-00056,IGS,135677,23-03-2022,425,IGS,293
IDS-21E2-00056,IGS,135722,15-11-2022,200,IGS,56
IDS-21E2-00056,IGS,137932,25-03-2021,425,IGS,656
IDS-21E2-00056,IGS,137963,16-09-2021,175,IGS,481
IDS-21E2-00056,IGS,138212,13-01-2022,425,IGS,362
IDS-21E2-00056,IGS,138531,17-03-2022,675,IGS,299
IDS-21E2-00056,IGS,138872,19-03-2021,250,IGS,662
IDS-21E2-00056,IGS,139713,29-12-2022,200,IGS,12
IDS-21E2-00056,IGS,140281,10-07-2021,425,IGS,549
IDS-21E2-00056,IGS,141305,28-05-2021,500,IGS,592
IDS-21E2-00056,IGS,141663,31-07-2021,450,IGS,528
IDS-21E2-00056,IGS,142120,03-03-2021,200,IGS,678
IDS-21E2-00056,IGS,143236,02-09-2021,250,IGS,495
IDS-21E2-00056,IGS,145340,29-01-2022,1650,IGS,346
IDS-21E2-00056,IGS,146373,01-06-2021,250,IGS,588
IDS-21E2-00056,IGS,147755,07-07-2022,175,IGS,187
IDS-21E2-00056,IGS,147831,22-10-2022,500,IGS,80
IDS-21E2-00056,IGS,149104,05-12-2022,175,IGS,36
IDS-21E2-00056,IGS,149244,15-07-2021,250,IGS,544
IDS-21E2-00056,IGS,700526-1,21-04-2022,200,IGS,264
IDS-21E2-00056,IGS,700536-2,16-02-2022,250,IGS,328
IDS-21E2-00056,IGS,EII-CNS-OT-0025,09-05-2022,250,IGS,246
IDS-21E2-00056,IGS,EII-CNS-OT-0030,14-01-2022,175,IGS,361
IDS-21E2-00056,TMG,1000457,21-03-2021,1975,TMG,660
IDS-21E2-00056,TMG,100107,07-04-2022,175,TMG,278
IDS-21E2-00056,TMG,100124,28-05-2021,425,TMG,592
IDS-21E2-00056,TMG,100441,26-04-2021,500,TMG,624
IDS-21E2-00056,TMG,102565,04-03-2021,1900,TMG,677
IDS-21E2-00056,TMG,102671,28-08-2021,375,TMG,500
IDS-21E2-00056,TMG,103103,07-03-2021,250,TMG,674
IDS-21E2-00056,TMG,103557,08-02-2022,200,TMG,336
IDS-21E2-00056,TMG,105449,09-06-2021,450,TMG,580
IDS-21E2-00056,TMG,105581,08-05-2021,975,TMG,612
IDS-21E2-00056,TMG,105663,24-02-2022,200,TMG,320
IDS-21E2-00056,TMG,105695,19-02-2021,350,TMG,690
IDS-21E2-00056,TMG,108259,14-02-2021,5300,TMG,695
IDS-21E2-00056,TMG,108423,27-11-2022,250,TMG,44
IDS-21E2-00056,TMG,108730,04-12-2021,175,TMG,402
IDS-21E2-00056,TMG,109259,15-07-2021,200,TMG,544
IDS-21E2-00056,TMG,111742,28-02-2021,1200,TMG,681
IDS-21E2-00056,TMG,111854,27-09-2022,250,TMG,105
IDS-21E2-00056,TMG,112048,22-02-2021,1050,TMG,687
IDS-21E2-00056,TMG,113854,03-01-2022,200,TMG,372
IDS-21E2-00056,TMG,114717,01-04-2021,1000,TMG,649
IDS-21E2-00056,TMG,115418,24-07-2021,600,TMG,535
IDS-21E2-00056,TMG,115657,07-04-2021,200,TMG,643
IDS-21E2-00056,TMG,116994,13-10-2021,175,TMG,454
IDS-21E2-00056,TMG,117232,12-06-2022,175,TMG,212
IDS-21E2-00056,TMG,117525,21-11-2022,200,TMG,50
IDS-21E2-00056,TMG,118270,25-08-2021,550,TMG,503
IDS-21E2-00056,TMG,119192,17-06-2022,600,TMG,207
IDS-21E2-00056,TMG,119852,10-03-2021,5750,TMG,671
IDS-21E2-00056,TMG,120887,16-05-2022,175,TMG,239
IDS-21E2-00056,TMG,121571,10-12-2021,925,TMG,396
IDS-21E2-00056,TMG,121793,20-08-2021,425,TMG,508
IDS-21E2-00056,TMG,121969,21-07-2022,175,TMG,173
IDS-21E2-00056,TMG,123234,07-03-2021,425,TMG,674
IDS-21E2-00056,TMG,123546,21-09-2021,375,TMG,476
IDS-21E2-00056,TMG,123759,10-04-2022,200,TMG,275
IDS-21E2-00056,TMG,124257,01-12-2021,200,TMG,405
IDS-21E2-00056,TMG,124914,08-05-2021,175,TMG,612
IDS-21E2-00056,TMG,125880,30-08-2022,425,TMG,133
IDS-21E2-00056,TMG,125948,29-08-2022,175,TMG,134
IDS-21E2-00056,TMG,126928,17-10-2021,200,TMG,450
IDS-21E2-00056,TMG,129900,18-07-2022,200,TMG,176
IDS-21E2-00056,TMG,130121,23-08-2022,200,TMG,140
IDS-21E2-00056,TMG,131030,22-06-2021,200,TMG,567
IDS-21E2-00056,TMG,131156,23-05-2022,400,TMG,232
IDS-21E2-00056,TMG,131664,08-09-2021,425,TMG,489
IDS-21E2-00056,TMG,132796,09-06-2021,825,TMG,580
IDS-21E2-00056,TMG,133133,30-06-2021,550,TMG,559
IDS-21E2-00056,TMG,133253,16-05-2022,175,TMG,239
IDS-21E2-00056,TMG,135383,27-02-2022,175,TMG,317
IDS-21E2-00056,TMG,135506,22-04-2021,250,TMG,628
IDS-21E2-00056,TMG,135677,12-07-2021,175,TMG,547
IDS-21E2-00056,TMG,135878,21-03-2021,200,TMG,660
IDS-21E2-00056,TMG,137932,18-07-2022,250,TMG,176
IDS-21E2-00056,TMG,137963,12-02-2021,425,TMG,697
IDS-21E2-00056,TMG,138531,01-10-2021,625,TMG,466
IDS-21E2-00056,TMG,138872,03-08-2021,500,TMG,525
IDS-21E2-00056,TMG,139713,25-01-2022,200,TMG,350
IDS-21E2-00056,TMG,139895,05-05-2021,250,TMG,615
IDS-21E2-00056,TMG,140150,15-04-2022,425,TMG,270
IDS-21E2-00056,TMG,141305,15-06-2021,175,TMG,574
IDS-21E2-00056,TMG,141663,28-02-2021,1050,TMG,681
IDS-21E2-00056,TMG,142120,30-04-2022,450,TMG,255
IDS-21E2-00056,TMG,142726,20-09-2021,200,TMG,477
IDS-21E2-00056,TMG,143236,10-08-2021,250,TMG,518
IDS-21E2-00056,TMG,145340,19-05-2021,1375,TMG,601
IDS-21E2-00056,TMG,146860,15-10-2021,250,TMG,452
IDS-21E2-00056,TMG,147451,16-10-2022,250,TMG,86
IDS-21E2-00056,TMG,147831,11-04-2021,450,TMG,639
IDS-21E2-00056,TMG,700526-1,25-12-2021,175,TMG,381
IDS-21E2-00056,TMG,700536-1,20-07-2022,175,TMG,174
IDS-21E2-00056,TMG,700536-2,22-02-2021,450,TMG,687
IDS-21E2-00056,TMG,700536-3,11-05-2021,450,TMG,609
IDS-21E2-00056,TMG,700536-4,04-05-2021,1000,TMG,616
IDS-21E2-00056,TMG,EII-CNS-OT-0025,23-06-2021,625,TMG,566
IDS-21E2-00056,TMG,EII-CNS-OT-0029,30-04-2022,175,TMG,255
IDS-21E2-00080,IGS,1000457,22-02-2021,1475,IGS,687
IDS-21E2-00080,IGS,100441,10-05-2022,450,IGS,245
IDS-21E2-00080,IGS,101884,08-09-2022,250,IGS,124
IDS-21E2-00080,IGS,102565,20-08-2022,350,IGS,143
IDS-21E2-00080,IGS,102671,11-03-2021,450,IGS,670
IDS-21E2-00080,IGS,105449,13-09-2022,200,IGS,119
IDS-21E2-00080,IGS,105581,19-03-2021,675,IGS,662
IDS-21E2-00080,IGS,105695,27-11-2021,625,IGS,409
IDS-21E2-00080,IGS,108259,29-03-2021,1900,IGS,652
IDS-21E2-00080,IGS,109456,02-04-2021,200,IGS,648
IDS-21E2-00080,IGS,111266,22-08-2021,175,IGS,506
IDS-21E2-00080,IGS,111742,08-08-2021,600,IGS,520
IDS-21E2-00080,IGS,113854,13-09-2022,250,IGS,119
IDS-21E2-00080,IGS,114717,04-02-2022,375,IGS,340
IDS-21E2-00080,IGS,118502,11-11-2022,250,IGS,60
IDS-21E2-00080,IGS,119396,16-02-2022,200,IGS,328
IDS-21E2-00080,IGS,119852,19-03-2021,2850,IGS,662
IDS-21E2-00080,IGS,120768,01-09-2021,175,IGS,496
IDS-21E2-00080,IGS,124060,23-05-2021,200,IGS,597
IDS-21E2-00080,IGS,124527,27-08-2021,175,IGS,501
IDS-21E2-00080,IGS,124914,03-10-2021,175,IGS,464
IDS-21E2-00080,IGS,125168,14-06-2022,200,IGS,210
IDS-21E2-00080,IGS,126928,06-04-2022,250,IGS,279
IDS-21E2-00080,IGS,128313,22-05-2021,175,IGS,598
IDS-21E2-00080,IGS,132796,02-06-2022,250,IGS,222
IDS-21E2-00080,IGS,133133,13-01-2022,900,IGS,362
IDS-21E2-00080,IGS,134072,15-04-2022,350,IGS,270
IDS-21E2-00080,IGS,135506,11-01-2022,200,IGS,364
IDS-21E2-00080,IGS,135677,23-08-2021,700,IGS,505
IDS-21E2-00080,IGS,137963,04-03-2021,675,IGS,677
IDS-21E2-00080,IGS,138212,29-10-2022,175,IGS,73
IDS-21E2-00080,IGS,138531,26-08-2021,550,IGS,502
IDS-21E2-00080,IGS,139653,01-05-2021,175,IGS,619
IDS-21E2-00080,IGS,141305,08-09-2021,250,IGS,489
IDS-21E2-00080,IGS,141388,05-06-2021,200,IGS,584
IDS-21E2-00080,IGS,141663,16-01-2022,200,IGS,359
IDS-21E2-00080,IGS,145340,19-02-2021,250,IGS,690
IDS-21E2-00080,IGS,146604,24-10-2022,175,IGS,78
IDS-21E2-00080,IGS,149244,04-06-2022,250,IGS,220
IDS-21E2-00080,IGS,EII-CNS-OT-0025,01-02-2022,400,IGS,343
IDS-21E2-00080,TMG,1000457,19-03-2021,1050,TMG,662
IDS-21E2-00080,TMG,100441,17-01-2022,400,TMG,358
IDS-21E2-00080,TMG,102565,21-02-2021,625,TMG,688
IDS-21E2-00080,TMG,102671,01-12-2021,500,TMG,405
IDS-21E2-00080,TMG,103752,30-01-2022,175,TMG,345
IDS-21E2-00080,TMG,105581,24-07-2021,825,TMG,535
IDS-21E2-00080,TMG,105695,02-06-2021,425,TMG,587
IDS-21E2-00080,TMG,108259,03-08-2021,1650,TMG,525
IDS-21E2-00080,TMG,108730,08-05-2021,250,TMG,612
IDS-21E2-00080,TMG,109456,10-04-2022,250,TMG,275
IDS-21E2-00080,TMG,111742,28-05-2021,900,TMG,592
IDS-21E2-00080,TMG,112048,06-04-2021,700,TMG,644
IDS-21E2-00080,TMG,113854,07-07-2022,450,TMG,187
IDS-21E2-00080,TMG,114717,12-02-2022,675,TMG,332
IDS-21E2-00080,TMG,115334,30-01-2022,200,TMG,345
IDS-21E2-00080,TMG,115418,05-08-2021,425,TMG,523
IDS-21E2-00080,TMG,116994,06-05-2021,250,TMG,614
IDS-21E2-00080,TMG,117019,22-12-2021,425,TMG,384
IDS-21E2-00080,TMG,117232,22-06-2021,200,TMG,567
IDS-21E2-00080,TMG,117525,27-04-2021,425,TMG,623
IDS-21E2-00080,TMG,118270,14-12-2021,175,TMG,392
IDS-21E2-00080,TMG,118475,14-07-2022,200,TMG,180
IDS-21E2-00080,TMG,119852,25-04-2021,2300,TMG,625
IDS-21E2-00080,TMG,121793,21-03-2021,925,TMG,660
IDS-21E2-00080,TMG,123546,27-02-2021,375,TMG,682
IDS-21E2-00080,TMG,123759,23-04-2021,175,TMG,627
IDS-21E2-00080,TMG,124914,30-09-2021,450,TMG,467
IDS-21E2-00080,TMG,125880,15-11-2021,175,TMG,421
IDS-21E2-00080,TMG,129713,09-06-2021,400,TMG,580
IDS-21E2-00080,TMG,130347,28-10-2021,200,TMG,439
IDS-21E2-00080,TMG,131156,06-11-2021,250,TMG,430
IDS-21E2-00080,TMG,131536,28-10-2022,175,TMG,74
IDS-21E2-00080,TMG,131664,19-11-2022,250,TMG,52
IDS-21E2-00080,TMG,134072,14-07-2021,250,TMG,545
IDS-21E2-00080,TMG,135506,17-10-2022,250,TMG,85
IDS-21E2-00080,TMG,135722,14-04-2022,250,TMG,271
IDS-21E2-00080,TMG,136704,10-11-2022,175,TMG,61
IDS-21E2-00080,TMG,137932,19-05-2021,250,TMG,601
IDS-21E2-00080,TMG,137963,23-01-2022,425,TMG,352
IDS-21E2-00080,TMG,138531,18-05-2021,925,TMG,602
IDS-21E2-00080,TMG,138616,06-08-2021,200,TMG,522
IDS-21E2-00080,TMG,138872,28-11-2021,250,TMG,408
IDS-21E2-00080,TMG,140281,29-04-2021,200,TMG,621
IDS-21E2-00080,TMG,141305,29-04-2021,200,TMG,621
IDS-21E2-00080,TMG,141663,09-08-2021,1000,TMG,519
IDS-21E2-00080,TMG,142120,18-11-2021,175,TMG,418
IDS-21E2-00080,TMG,143236,21-06-2021,375,TMG,568
IDS-21E2-00080,TMG,145340,17-03-2021,825,TMG,664
IDS-21E2-00080,TMG,146860,22-12-2021,250,TMG,384
IDS-21E2-00080,TMG,700536-3,12-11-2021,175,TMG,424
IDS-21E2-00080,TMG,700536-4,01-04-2022,400,TMG,284
IDS-21E2-00080,TMG,EII-CNS-OT-0005,14-07-2022,250,TMG,180
IDS-21E2-00083,IGS,1000457,26-04-2021,625,IGS,624
IDS-21E2-00083,IGS,100441,30-10-2022,250,IGS,72
IDS-21E2-00083,IGS,102565,20-04-2022,175,IGS,265
IDS-21E2-00083,IGS,103451,10-10-2022,175,IGS,92
IDS-21E2-00083,IGS,105449,03-12-2021,250,IGS,403
IDS-21E2-00083,IGS,105581,01-04-2021,650,IGS,649
IDS-21E2-00083,IGS,105695,21-02-2021,1200,IGS,688
IDS-21E2-00083,IGS,108259,27-02-2021,1000,IGS,682
IDS-21E2-00083,IGS,111742,20-03-2021,1550,IGS,661
IDS-21E2-00083,IGS,112048,01-08-2021,425,IGS,527
IDS-21E2-00083,IGS,114717,15-08-2021,175,IGS,513
IDS-21E2-00083,IGS,115418,04-03-2021,500,IGS,677
IDS-21E2-00083,IGS,117019,03-01-2022,450,IGS,372
IDS-21E2-00083,IGS,117558,14-07-2022,175,IGS,180
IDS-21E2-00083,IGS,119027,17-04-2022,175,IGS,268
IDS-21E2-00083,IGS,119192,18-04-2022,200,IGS,267
IDS-21E2-00083,IGS,119852,10-02-2021,2825,IGS,699
IDS-21E2-00083,IGS,123546,19-02-2021,200,IGS,690
IDS-21E2-00083,IGS,124257,11-05-2022,250,IGS,244
IDS-21E2-00083,IGS,124914,18-04-2022,175,IGS,267
IDS-21E2-00083,IGS,125880,07-10-2022,200,IGS,95
IDS-21E2-00083,IGS,126928,08-10-2022,250,IGS,94
IDS-21E2-00083,IGS,127229,18-09-2021,200,IGS,479
IDS-21E2-00083,IGS,128313,22-05-2021,250,IGS,598
IDS-21E2-00083,IGS,129713,09-08-2021,250,IGS,519
IDS-21E2-00083,IGS,130121,11-04-2022,175,IGS,274
IDS-21E2-00083,IGS,130347,21-11-2022,175,IGS,50
IDS-21E2-00083,IGS,131030,19-07-2022,200,IGS,175
IDS-21E2-00083,IGS,132796,30-06-2021,200,IGS,559
IDS-21E2-00083,IGS,135383,08-07-2022,250,IGS,186
IDS-21E2-00083,IGS,135456,24-12-2021,250,IGS,382
IDS-21E2-00083,IGS,135506,05-03-2021,250,IGS,676
IDS-21E2-00083,IGS,135677,05-03-2021,200,IGS,676
IDS-21E2-00083,IGS,137932,26-03-2021,250,IGS,655
IDS-21E2-00083,IGS,137963,17-07-2021,975,IGS,542
IDS-21E2-00083,IGS,138212,08-04-2021,175,IGS,642
IDS-21E2-00083,IGS,138531,31-10-2021,375,IGS,436
IDS-21E2-00083,IGS,139895,22-06-2022,200,IGS,202
IDS-21E2-00083,IGS,145340,11-02-2021,200,IGS,698
IDS-21E2-00083,IGS,147755,30-09-2021,250,IGS,467
IDS-21E2-00083,IGS,700526-1,05-08-2021,175,IGS,523
IDS-21E2-00083,IGS,700536-2,11-07-2021,175,IGS,548
IDS-21E2-00083,IGS,700536-4,09-11-2021,250,IGS,427
IDS-21E2-00083,IGS,700567-1,14-10-2022,200,IGS,88
IDS-21E2-00083,IGS,EII-CNS-CC-0002,24-09-2022,200,IGS,108
IDS-21E2-00083,IGS,EII-CNS-OT-0008,07-09-2021,375,IGS,490
IDS-21E2-00083,IGS,EII-CNS-OT-0025,24-03-2021,500,IGS,657
IDS-21E2-00083,TMG,1000457,15-06-2021,3375,TMG,574
IDS-21E2-00083,TMG,100107,08-03-2021,250,TMG,673
IDS-21E2-00083,TMG,100124,04-06-2021,250,TMG,585
IDS-21E2-00083,TMG,102565,07-05-2021,425,TMG,613
IDS-21E2-00083,TMG,103813,06-02-2022,200,TMG,338
IDS-21E2-00083,TMG,104279,03-03-2022,175,TMG,313
IDS-21E2-00083,TMG,105581,18-09-2021,1725,TMG,479
IDS-21E2-00083,TMG,105695,11-04-2022,625,TMG,274
IDS-21E2-00083,TMG,108259,09-05-2021,2325,TMG,611
IDS-21E2-00083,TMG,108730,11-10-2021,425,TMG,456
IDS-21E2-00083,TMG,111071,14-05-2021,175,TMG,606
IDS-21E2-00083,TMG,111742,06-03-2021,1825,TMG,675
IDS-21E2-00083,TMG,112048,21-09-2021,375,TMG,476
IDS-21E2-00083,TMG,112806,14-02-2021,250,TMG,695
IDS-21E2-00083,TMG,114717,04-06-2021,500,TMG,585
IDS-21E2-00083,TMG,115657,22-08-2022,200,TMG,141
IDS-21E2-00083,TMG,116994,18-04-2021,200,TMG,632
IDS-21E2-00083,TMG,117430,08-07-2021,175,TMG,551
IDS-21E2-00083,TMG,119396,28-01-2022,200,TMG,347
IDS-21E2-00083,TMG,119852,07-04-2021,3300,TMG,643
IDS-21E2-00083,TMG,120377,18-09-2021,250,TMG,479
IDS-21E2-00083,TMG,120958,05-10-2022,250,TMG,97
IDS-21E2-00083,TMG,121793,30-08-2021,200,TMG,498
IDS-21E2-00083,TMG,122829,06-01-2022,200,TMG,369
IDS-21E2-00083,TMG,123625,10-06-2021,200,TMG,579
IDS-21E2-00083,TMG,124257,15-07-2021,175,TMG,544
IDS-21E2-00083,TMG,124914,24-09-2021,525,TMG,473
IDS-21E2-00083,TMG,125880,25-01-2022,175,TMG,350
IDS-21E2-00083,TMG,127229,11-02-2022,250,TMG,333
IDS-21E2-00083,TMG,128916,24-10-2021,250,TMG,443
IDS-21E2-00083,TMG,129315,07-08-2022,175,TMG,156
IDS-21E2-00083,TMG,129713,20-03-2021,175,TMG,661
IDS-21E2-00083,TMG,131664,28-01-2022,200,TMG,347
IDS-21E2-00083,TMG,133133,04-04-2021,625,TMG,646
IDS-21E2-00083,TMG,133253,27-02-2021,200,TMG,682
IDS-21E2-00083,TMG,135383,01-04-2021,200,TMG,649
IDS-21E2-00083,TMG,135506,10-02-2022,450,TMG,334
IDS-21E2-00083,TMG,135677,06-07-2021,175,TMG,553
