,ID,ItemNo,Date,Shift,Station,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division
157,158,Items-BC-02610967-US,2022-06-01,G,BC-0001,1900-01-01 13:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-01 21:10:00,0,W-361394,,
158,159,Items-BC-02610967-US,2022-06-01,G,BC-0001,1900-01-01 09:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-01 21:12:00,60,W-361394,,
159,160,Items-BC-02610967-US,2022-06-01,G,BC-0001,1900-01-01 16:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-01 21:14:00,0,W-361394,,
160,161,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 18:00:00,21,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,60,W-159846,,
161,162,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 17:00:00,21,TS_LineLeader_1,TS-0001,2,2022-06-01 06:04:00,0,W-159846,,
162,163,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 13:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:06:00,60,W-159846,,
163,164,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 09:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:08:00,0,W-159846,,
164,165,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 20:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:10:00,0,W-159846,,
165,166,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 20:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:12:00,0,W-159846,,
166,167,Items-TS-03528268-BR,2022-06-01,G,TS-0001,1900-01-01 11:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-01 06:14:00,0,W-159846,,
167,168,Items-BC-00797195-JP,2022-06-01,G,BC-0001,1900-01-01 09:00:00,164,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,60,W-718556,,
168,169,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 13:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,30,W-312828,,
169,170,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 14:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:04:00,30,W-312828,,
170,171,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 10:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:06:00,30,W-312828,,
171,172,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 14:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:08:00,60,W-312828,,
172,173,Items-BC-01252357-US,2022-06-01,G,BC-0001,1900-01-01 17:00:00,46,BC_LineLeader_1,BC-0001,5,2022-06-01 06:10:00,30,W-312828,,
173,174,Items-TS-06196662-JP,2022-06-01,G,TS-0001,1900-01-01 17:00:00,247,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,60,W-472795,,
174,175,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 15:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,60,W-320335,,
175,176,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 18:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:04:00,0,W-320335,,
176,177,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 17:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:06:00,30,W-320335,,
177,178,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 19:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:08:00,0,W-320335,,
178,179,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 15:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-01 06:10:00,30,W-320335,,
179,180,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 12:00:00,20,TS_LineLeader_1,TS-0001,2,2022-06-01 06:12:00,0,W-320335,,
180,181,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 10:00:00,20,TS_LineLeader_1,TS-0001,2,2022-06-01 06:14:00,30,W-320335,,
181,182,Items-TS-08597855-US,2022-06-01,G,TS-0001,1900-01-01 17:00:00,20,TS_LineLeader_1,TS-0001,2,2022-06-01 06:16:00,30,W-320335,,
182,183,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 12:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,60,W-321699,,
183,184,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 15:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,0,W-321699,,
184,185,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 13:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,0,W-321699,,
185,186,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 09:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,0,W-321699,,
186,187,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 15:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,30,W-321699,,
187,188,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 11:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:12:00,60,W-321699,,
188,189,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 09:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:14:00,0,W-321699,,
189,190,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 12:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-01 06:16:00,30,W-321699,,
190,191,Items-EP-08791802-BR,2022-06-01,G,EP-0001,1900-01-01 14:00:00,26,EP_LineLeader_1,EP-0001,1,2022-06-01 06:18:00,30,W-321699,,
191,192,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 19:00:00,49,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,0,W-891903,,
192,193,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 17:00:00,50,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,30,W-891903,,
193,194,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 11:00:00,50,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,30,W-891903,,
194,195,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 10:00:00,50,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,30,W-891903,,
195,196,Items-EP-06020496-CH,2022-06-01,G,EP-0001,1900-01-01 11:00:00,50,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,0,W-891903,,
196,197,Items-TS-06687352-US,2022-06-01,G,TS-0001,1900-01-01 10:00:00,83,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,0,W-152217,,
197,198,Items-TS-06687352-US,2022-06-01,G,TS-0001,1900-01-01 10:00:00,83,TS_LineLeader_1,TS-0001,2,2022-06-01 06:04:00,60,W-152217,,
198,199,Items-TS-06687352-US,2022-06-01,G,TS-0001,1900-01-01 10:00:00,84,TS_LineLeader_1,TS-0001,2,2022-06-01 06:06:00,30,W-152217,,
199,200,Items-TS-01948203-UK,2022-06-01,G,TS-0001,1900-01-01 17:00:00,43,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,0,W-982000,,
200,201,Items-TS-01948203-UK,2022-06-01,G,TS-0001,1900-01-01 11:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-01 06:04:00,30,W-982000,,
201,202,Items-TS-01948203-UK,2022-06-01,G,TS-0001,1900-01-01 12:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-01 06:06:00,60,W-982000,,
202,203,Items-TS-01948203-UK,2022-06-01,G,TS-0001,1900-01-01 14:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-01 06:08:00,60,W-982000,,
203,204,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 19:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,30,W-743803,,
204,205,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 14:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:04:00,0,W-743803,,
205,206,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 20:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:06:00,0,W-743803,,
206,207,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 20:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:08:00,30,W-743803,,
207,208,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 17:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:10:00,0,W-743803,,
208,209,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 15:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:12:00,0,W-743803,,
209,210,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 09:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:14:00,30,W-743803,,
210,211,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 13:00:00,20,BC_LineLeader_1,BC-0001,5,2022-06-01 06:16:00,0,W-743803,,
211,212,Items-BC-09230895-CH,2022-06-01,G,BC-0001,1900-01-01 19:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-01 06:18:00,30,W-743803,,
212,213,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 10:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,30,W-422604,,
213,214,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 20:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,60,W-422604,,
214,215,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 17:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,0,W-422604,,
215,216,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 10:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,0,W-422604,,
216,217,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 12:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,30,W-422604,,
217,218,Items-EP-04550702-BR,2022-06-01,G,EP-0001,1900-01-01 13:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:12:00,30,W-422604,,
218,219,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 19:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:02:00,30,W-881921,,
219,220,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 09:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:04:00,30,W-881921,,
220,221,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 13:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:06:00,30,W-881921,,
221,222,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 19:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:08:00,30,W-881921,,
222,223,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 13:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:10:00,30,W-881921,,
223,224,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 10:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:12:00,60,W-881921,,
224,225,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 18:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:14:00,30,W-881921,,
225,226,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 14:00:00,27,SB_LineLeader_1,SB-0001,3,2022-06-01 06:16:00,60,W-881921,,
226,227,Items-SB-07090191-UK,2022-06-01,G,SB-0001,1900-01-01 16:00:00,28,SB_LineLeader_1,SB-0001,3,2022-06-01 06:18:00,0,W-881921,,
227,228,Items-TS-00223294-BR,2022-06-01,G,TS-0001,1900-01-01 16:00:00,176,TS_LineLeader_1,TS-0001,2,2022-06-01 06:02:00,0,W-682732,,
228,229,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 11:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,30,W-119391,,
229,230,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 14:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,0,W-119391,,
230,231,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 18:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,30,W-119391,,
231,232,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 17:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,0,W-119391,,
232,233,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 17:00:00,40,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,0,W-119391,,
233,234,Items-EP-03466409-IN,2022-06-01,G,EP-0001,1900-01-01 11:00:00,41,EP_LineLeader_1,EP-0001,1,2022-06-01 06:12:00,0,W-119391,,
234,235,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 10:00:00,27,EE_LineLeader_1,EE-0001,4,2022-06-01 06:02:00,30,W-925170,,
235,236,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 15:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:04:00,0,W-925170,,
236,237,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 12:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:06:00,0,W-925170,,
237,238,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 12:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:08:00,30,W-925170,,
238,239,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 19:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:10:00,60,W-925170,,
239,240,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 16:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:12:00,0,W-925170,,
240,241,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 18:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:14:00,30,W-925170,,
241,242,Items-EE-04270935-CH,2022-06-01,G,EE-0001,1900-01-01 09:00:00,28,EE_LineLeader_1,EE-0001,4,2022-06-01 06:16:00,60,W-925170,,
242,243,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 10:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,30,W-767892,,
243,244,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 19:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-01 06:04:00,60,W-767892,,
244,245,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 19:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-01 06:06:00,60,W-767892,,
245,246,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 18:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-01 06:08:00,30,W-767892,,
246,247,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 11:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-01 06:10:00,0,W-767892,,
247,248,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 18:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-01 06:12:00,30,W-767892,,
248,249,Items-BC-09039142-BR,2022-06-01,G,BC-0001,1900-01-01 17:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-01 06:14:00,30,W-767892,,
249,250,Items-EP-02518400-IN,2022-06-01,G,EP-0001,1900-01-01 09:00:00,65,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,0,W-242223,,
250,251,Items-EP-02518400-IN,2022-06-01,G,EP-0001,1900-01-01 16:00:00,65,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,60,W-242223,,
251,252,Items-EP-02518400-IN,2022-06-01,G,EP-0001,1900-01-01 17:00:00,66,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,0,W-242223,,
252,253,Items-EP-00105503-JP,2022-06-01,G,EP-0001,1900-01-01 11:00:00,38,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,30,W-749695,,
253,254,Items-EP-00105503-JP,2022-06-01,G,EP-0001,1900-01-01 17:00:00,38,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,60,W-749695,,
254,255,Items-EP-00105503-JP,2022-06-01,G,EP-0001,1900-01-01 12:00:00,38,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,0,W-749695,,
255,256,Items-EP-00105503-JP,2022-06-01,G,EP-0001,1900-01-01 12:00:00,39,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,0,W-749695,,
256,257,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 19:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:02:00,60,W-843121,,
257,258,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 13:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:04:00,30,W-843121,,
258,259,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 20:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:06:00,0,W-843121,,
259,260,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 18:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:08:00,30,W-843121,,
260,261,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 18:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:10:00,0,W-843121,,
261,262,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 17:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:12:00,30,W-843121,,
262,263,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 15:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-01 06:14:00,0,W-843121,,
263,264,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 17:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-01 06:16:00,30,W-843121,,
264,265,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 19:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-01 06:18:00,0,W-843121,,
265,266,Items-BC-06809611-UK,2022-06-01,G,BC-0001,1900-01-01 11:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-01 06:20:00,60,W-843121,,
266,267,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 15:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,60,W-172692,,
267,268,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 15:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,60,W-172692,,
268,269,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 13:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:06:00,30,W-172692,,
269,270,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 20:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:08:00,30,W-172692,,
270,271,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 13:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-01 06:10:00,0,W-172692,,
271,272,Items-EP-00081648-CH,2022-06-01,G,EP-0001,1900-01-01 15:00:00,32,EP_LineLeader_1,EP-0001,1,2022-06-01 06:12:00,0,W-172692,,
272,273,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 09:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-01 06:02:00,0,W-58736,,
273,274,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 14:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-01 06:04:00,0,W-58736,,
274,275,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 12:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-01 06:06:00,0,W-58736,,
275,276,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 16:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:08:00,60,W-58736,,
276,277,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 15:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:10:00,60,W-58736,,
277,278,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 14:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:12:00,60,W-58736,,
278,279,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 17:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:14:00,0,W-58736,,
279,280,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 10:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-01 06:16:00,0,W-58736,,
280,281,Items-EE-01947410-JP,2022-06-01,G,EE-0001,1900-01-01 12:00:00,114,EE_LineLeader_1,EE-0001,4,2022-06-01 06:02:00,60,W-481213,,
281,282,Items-EE-01947410-JP,2022-06-01,G,EE-0001,1900-01-01 12:00:00,114,EE_LineLeader_1,EE-0001,4,2022-06-01 06:04:00,0,W-481213,,
282,283,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 19:00:00,56,EE_LineLeader_1,EE-0001,4,2022-06-01 06:02:00,30,W-34644,,
283,284,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 09:00:00,57,EE_LineLeader_1,EE-0001,4,2022-06-01 06:04:00,0,W-34644,,
284,285,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 11:00:00,57,EE_LineLeader_1,EE-0001,4,2022-06-01 06:06:00,60,W-34644,,
285,286,Items-EE-02512664-IN,2022-06-01,G,EE-0001,1900-01-01 12:00:00,57,EE_LineLeader_1,EE-0001,4,2022-06-01 06:08:00,0,W-34644,,
286,287,Items-EP-04536209-JP,2022-06-01,G,EP-0001,1900-01-01 10:00:00,97,EP_LineLeader_1,EP-0001,1,2022-06-01 06:02:00,0,W-915027,,
287,288,Items-EP-04536209-JP,2022-06-01,G,EP-0001,1900-01-01 17:00:00,98,EP_LineLeader_1,EP-0001,1,2022-06-01 06:04:00,30,W-915027,,
288,289,Items-BC-00366822-IN,2022-06-02,G,BC-0001,1900-01-01 12:00:00,50,BC_LineLeader_1,BC-0001,5,2022-06-02 11:02:00,60,W-743552,,
289,290,Items-BC-00366822-IN,2022-06-02,G,BC-0001,1900-01-01 13:00:00,50,BC_LineLeader_1,BC-0001,5,2022-06-02 11:04:00,30,W-743552,,
290,291,Items-BC-00366822-IN,2022-06-02,G,BC-0001,1900-01-01 12:00:00,50,BC_LineLeader_1,BC-0001,5,2022-06-02 11:06:00,0,W-743552,,
291,292,Items-BC-00366822-IN,2022-06-02,G,BC-0001,1900-01-01 18:00:00,50,BC_LineLeader_1,BC-0001,5,2022-06-02 11:08:00,0,W-743552,,
292,293,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 13:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:02:00,30,W-389480,,
293,294,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 11:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:04:00,30,W-389480,,
294,295,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 18:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:06:00,0,W-389480,,
295,296,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 17:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:08:00,60,W-389480,,
296,297,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 19:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:10:00,0,W-389480,,
297,298,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 17:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:12:00,0,W-389480,,
298,299,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 18:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:14:00,30,W-389480,,
299,300,Items-SB-03591404-JP,2022-06-02,G,SB-0001,1900-01-01 14:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:16:00,0,W-389480,,
300,301,Items-EP-07767398-CH,2022-06-02,G,EP-0001,1900-01-01 10:00:00,42,EP_LineLeader_1,EP-0001,1,2022-06-02 11:02:00,0,W-633743,,
301,302,Items-EP-07767398-CH,2022-06-02,G,EP-0001,1900-01-01 09:00:00,42,EP_LineLeader_1,EP-0001,1,2022-06-02 11:04:00,30,W-633743,,
302,303,Items-EP-07767398-CH,2022-06-02,G,EP-0001,1900-01-01 10:00:00,43,EP_LineLeader_1,EP-0001,1,2022-06-02 11:06:00,0,W-633743,,
303,304,Items-EP-07767398-CH,2022-06-02,G,EP-0001,1900-01-01 16:00:00,43,EP_LineLeader_1,EP-0001,1,2022-06-02 11:08:00,0,W-633743,,
304,305,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 14:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:02:00,0,W-646894,,
305,306,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 10:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:04:00,30,W-646894,,
306,307,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 12:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:06:00,0,W-646894,,
307,308,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 18:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:08:00,0,W-646894,,
308,309,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 12:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-02 11:10:00,0,W-646894,,
309,310,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 09:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:12:00,0,W-646894,,
310,311,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 17:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:14:00,30,W-646894,,
311,312,Items-SB-00509063-CH,2022-06-02,G,SB-0001,1900-01-01 12:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-02 11:16:00,0,W-646894,,
312,313,Items-SB-04583531-US,2022-06-02,G,SB-0001,1900-01-01 18:00:00,247,SB_LineLeader_1,SB-0001,3,2022-06-02 11:02:00,60,W-710935,,
313,314,Items-EE-04264866-BR,2022-06-02,G,EE-0001,1900-01-01 15:00:00,194,EE_LineLeader_1,EE-0001,4,2022-06-02 11:02:00,0,W-899615,,
314,315,Items-TS-06196581-JP,2022-06-02,G,TS-0001,1900-01-01 15:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-02 11:02:00,30,W-638302,,
